Word,Sentiment
beskylde,-1
anklager,-1
anklagende,-1
anklagende,1
akkusiv,-1
vant,1
es,-1
Spar es,-1
acentrisk,-1
acentrisk kromosom,-1
acephaløs,1
acefali,-1
forværres,-1
acerbisk,-1
skarpt,-1
skarphed,-1
acetin,-1
acetoeddikesyre,-1
acetum,-1
smerte,-1
gjorde ondt,-1
smerter,-1
ondt,-1
opnåelige,1
præstation,1
præstationer,1
opnåelige,1
akilleshæl,1
ømme,-1
aklamydøs,-1
achlorhydria,-1
klorhydrisk,-1
akondrit,-1
akondritisk,-1
akondroplastik,-1
akromatisk farve,-1
akromatøs,-1
achromia,-1
ømme,-1
achylia gastrica,1
syre,-1
syrefast,-1
syredannende,-1
syre kærlig,-1
syretest,1
syreværdi,1
acidæmi,-1
surt,-1
acidophilus mælk,-1
acidotisk,1
syrlig,-1
surhed,-1
anerkende,1
anerkendelig,1
anerkendt,1
acne,-1
acneiform,-1
en kold,-1
akolyt,-1
acorea,-1
agern formet,1
akustisk guitar,1
akustisk,1
akustik,1
bekendtskab,1
bekendt,1
samtykke,1
erhvervelig,1
erhvervet hæmokromatose,-1
erhvervet immunitet,1
erhvervelse,1
erhvervelsesevne,1
frikendelse,1
skarp,-1
skarphed,-1
skarpt,-1
skarphed,-1
bitter,-1
voldsomt,-1
bitterhed,-1
akritisk,-1
akroanæstesi,-1
akrobat,1
akrobatisk stunt,-1
akromegalisk,-1
akromegali,-1
akronym,1
akrofobi,1
akrofobisk,-1
akrylamid,-1
akryl,-1
handling,1
handle på,1
handledygtig,1
skuespil,1
skabe sig,-1
aktinisk dermatitis,-1
actinomyces,-1
actinomycosis,-1
aktinomykotisk,-1
actinopod,1
handling,1
action maleri,1
handlingsegnet,1
aktiveret,-1
aktiv,1
aktivt middel,1
aktiv immunitet,1
aktivt,1
aktivitet,1
faktiske,1
egentlig synd,1
aktualisere,1
akuleret,1
skarpsindighed,1
spidsfindig,1
spids,1
akut gastritis,-1
akut glossitis,-1
akut hæmoragisk encephalitis,1
akut lymfatisk leukæmi,-1
akut myeloid leukæmi,-1
akut organisk hjernesyndrom,1
akut pyelonefritis,-1
akut nyresvigt,-1
spids trekant,1
akut,1
akuthed,1
acyklisk,1
ad hoc,1
ad hominem,1
i det uendelige,-1
ada scid,-1
adaktyl,-1
adaktyl,-1
adagio,1
ubøjelig,-1
urokkeligt,-1
tilpasse,1
tilpasningsevne,1
tilpasningsdygtig,1
fleksibel,1
adaksialt,1
Tilføj til,1
hugormtungebregne,1
tilføjes,1
narkoman,-1
afhængig,-1
vanedannende,-1
afhængighed,1
misbrugere,-1
tilsætningsstof,-1
addle,-1
tilføjet,-1
adresserbar,1
adresseret,1
adenitis,-1
adenopati,1
tilstrækkelig,1
tilstrækkeligt,1
tilstrækkelighed,-1
overholde,1
klæbemiddel,-1
adiabatisk,-1
adiabatisk proces,-1
aditi,-1
adjektivisk,1
tilstødende rum,-1
tillæg,-1
besværgelse,1
justere,1
justerbar,1
justeret,-1
justerende,1
administrerbar,1
administrative,1
administrator,-1
beundringsværdig,1
beundringsværdigt,1
beundring,1
beundre,1
beundret,1
beundrer,1
beundrende,1
beundrende,1
tilladt,-1
adgang,1
indtagende,1
indrømme,1
tilladelige,-1
formane,-1
formaner,-1
formanende,-1
formaning,-1
formaning,-1
adobe,1
adonis,1
adopterbar,1
adoptiv,1
yndig,1
yndighed,1
tilbede,1
forgudet,1
tilbeder,1
tilbedende,1
tilbedende,1
udsmykning,1
adrenerg agonist øjendråbe,1
adrenerg medicin,1
adrenokortikotropisk,1
dygtig,1
behændigt,1
adsorbat,1
forædle,1
beundring,-1
bedøvende,1
voksen,-1
voksenuddannelse,-1
voksen intelligens,-1
forfalske,-1
forfalsket,-1
forfalskning,-1
utroskab,-1
hor,-1
utroskab,1
rykke,1
fremskreden,-1
fordel,1
fordelagtige,1
med fordel,1
fordele,1
utilsigtet,-1
adventive,-1
eventyrlig,1
eventyrlyst,1
eventyrlystne,1
modstridende,-1
modstander,-1
ugunstig,-1
negativ mening,-1
negativt,1
modgang,-1
reklame,1
reklameafdeling,1
tilrådelighed,1
tilrådeligt,1
fortaler,1
fortaler for,1
Fortalere,1
adynami,-1
aegyptopithecus,1
aerobe,1
aerob,1
æsop,-1
langt væk,1
frygtede,-1
elskværdighed,1
elskværdig,1
kærligt,1
affektion,1
påvirket,1
påvirket,-1
påvirkethed,-1
kærlighed,1
kærlig,1
tilhørsforhold,-1
bekræfte,1
bekræftelse,1
bekræftende,1
bekræftende,1
bekræftelse,1
bekræftende,1
påført,1
afflatus,1
plage,-1
lidelse,-1
lidende,-1
overflod,1
velhavende,1
have råd,1
overkommelig,1
overkommeligt,1
fornærmelse,-1
afibrinogenæmi,-1
overkommelig,1
bange,-1
afro paryk,-1
efter en mode,-1
trods alt,-1
efter timer,-1
efterglød,1
eftertanke,-1
agalaktose,-1
agammaglobulinæmi,-1
agape,1
agape kærlighed,1
alder,1
aldersnorm,1
lavalder,-1
aldersløshed,1
agenesis,-1
agent,1
agerasia,1
agglutinationstest,-1
forværre,-1
forværret,-1
groft overfald,-1
forværret,-1
forværring,-1
samlet,-1
aggression,-1
aggressiv,1
aggressivitet,-1
aggressor,-1
fornærme,-1
fornærmede,-1
forværring,-1
aggro,-1
forfærdet,-1
adræt,1
smidigt,1
smidighed,1
alderisme,1
ophidset,-1
agitation,-1
aglaia,1
agnosi,-1
agnostisk,1
agog,1
agonadal,-1
agonal,-1
kvaler,-1
pine,-1
pinefuldt,-1
pinefuldt,-1
pinefuldt,-1
smerte,-1
agorafobisk,-1
agranulocytisk,-1
agrapha,-1
enig,1
behagelig,1
behagelighed,1
behageligt,1
aftale,1
agromani,-1
grundstødte,-1
ague,1
kvaler,-1
foran,1
ahimsa,1
ahistorisk,-1
ahriman,-1
ahura,1
ail,-1
skrantende,-1
lidelse,-1
formålsløst,-1
formålsløst,1
lufttørret,-1
lufttørre,-1
luft fyldt,-1
luft ud,-1
luftslæk,-1
airedale terrier,-1
lufttæt,-1
luftdygtige,1
luftigt,-1
på klem,-1
akaryote,-1
al dente,1
alacritous,1
alalia,-1
alarm,-1
alarmeret,-1
alarmerende,-1
alarmerende,1
alarmisme,-1
alarmerende,-1
albinisme,-1
albinotisk,-1
albion,1
alkymist,1
alkoholopløselig,-1
alkoholisere,-1
ellefarve,-1
aldol reaktion,-1
aleatorisk,1
alef nul,-1
alarmerende,-1
vågent,1
alexic,-1
alger,-1
algebra,-1
algebraisk,1
algiditet,1
algolagnisk,-1
algoritme,-1
algofili,-1
algofobi,-1
algofobisk,-1
algoritme fejl,-1
alibi,-1
fremmedgøre,-1
fremmedgjort,-1
fremmedgørende,-1
fremmedgørelse,-1
fremmedgørelse af kærlighed,-1
fremmedgørende,-1
alienisme,-1
alienist,-1
justere,-1
ens,1
aliquant del,-1
i live,1
aliyah,1
alizarin gul,-1
alkalæmi,-1
alkalisk,-1
alkaliforgiftning,-1
alkalisk kærlig,-1
alkalose,-1
alkalisk,1
alkaptonuri,1
alle,1
Over det hele,1
alt fortærende,-1
alt eller intet,-1
hele vejen,-1
hele tiden,1
alle sejrende,-1
alt vejr,-1
allantoisk,1
allargando,1
påstand,-1
påstande,-1
påstå,-1
påstand,1
trofast,1
allegorisk,1
allegretto,1
allegro,1
allegro con spirito,1
allergisk,-1
allergisk rhinitis,-1
allergier,-1
allergi,-1
lindre,-1
gyde kat,-1
allierede,-1
alligator,-1
alliterativt,1
allomerisme,-1
tildeling,1
allotropisk,1
legeret,-1
tillokkelse,1
dragende,1
dragende,1
hentydende,1
hentydning,1
mandeløjet,1
mandel duftende,-1
almisse,-1
almisse,-1
i vejret,1
afsides,1
alopecia areata,-1
alp,1
alfa,1
alfa globulin,-1
alfa privativ,-1
alfabet suppe,-1
alpinisme,-1
alpinist,-1
allerede,1
i orden,1
alter dreng,1
foranderlighed,1
foranderlig,1
skænderi,-1
ændret,-1
alternativ,-1
alternativ energi,-1
altissimo,1
højtliggende,1
uselvisk,1
altruistisk,1
aluminium bronze,1
aluminiumoxid,-1
alveolær resorption,-1
alveolitis,-1
alzheimers,-1
amain,-1
amalgamative,-1
amastia,-1
amatør,-1
amatøragtigt,1
amatøragtighed,-1
amaurose,-1
amaurotisk,-1
forbløffe,1
forbløffet,1
forbløffelse,1
undrer,1
fantastiske,1
forbløffende,1
ambages,-1
ambassadør,-1
tvesidighed,1
omgivende,1
tvetydighed,1
tvetydig,-1
ambition,1
ambitiøs,1
ambitiøst,1
ambitiøsitet,1
ambivalens,-1
ambivalens,-1
ambivalent,-1
ambiversion,-1
ambiversiv,-1
ambrosian,1
ambulere,-1
baghold,-1
amd,1
amelia,-1
forbedre,1
medgørlig,-1
ændret,1
ændring,-1
bekvemmelighed,1
amenoré,-1
fornøjelig,1
imødekommende,-1
amerikansk sadelhest,1
amerikansk standardversion,1
ametabolisk,-1
ametaboløs,-1
ametyst,-1
ametri,-1
ametropi,-1
ametropisk,-1
elskværdighed,1
venlighed,1
elskværdig,1
venskabelighed,1
venskabelig,1
venskabelighed,-1
i mindelighed,1
amicus curiae kort,-1
amigo,1
aminogruppe,1
aminoaciduri,1
galt,-1
venskab,-1
ammoniak,-1
ammoniat,-1
ammonieret,-1
ammonificere,-1
ammoniuri,-1
amnesis,-1
fostervand,1
amobarbital,-1
amøbe dysenteri,-1
amøbiasis,-1
amøboid,-1
amøbisk,-1
amoralisme,1
amoralist,1
amorist,1
amoristisk,1
amorøse,1
amorøst,1
amortere,1
amp,1
amfipod,1
amfoterisk,1
rigelig,1
rigelighed,-1
amplexisk blad,1
amplitude,-1
amplitude niveau,-1
rigeligt,1
ampulla,-1
amputere,-1
amputation,-1
amuk,1
underholde,1
underholdning,-1
underholdende,1
morsomt,1
amygdalin,1
amygdaloid,1
amyl,1
amylnitrat,-1
amyloidose,-1
amyotrofi,1
amyxia,-1
anabolske,1
anakronistisk,1
anaclisis,1
anaklitisk,1
anaklitisk depression,-1
anaerob,-1
anaerob,-1
anaerobiotisk,-1
anaglyf,-1
anagogisk,-1
anal tilbageholdende personlighed,1
analbuminæmi,-1
analgesi,-1
analogisk,-1
analogt,-1
analogt,1
analfabetisk,-1
analytisk,1
analytisk gennemgang,1
analyseret,1
anapest,-1
anapætisk,-1
anafrodisi,-1
anafrodisiakum,1
anapsid krybdyr,-1
anarkisk,1
anarkisme,-1
anarkist,-1
anarkistisk,-1
anarki,-1
anasarca,-1
anasarcous,-1
anastigmatisk linse,1
anastylose,-1
anathema,-1
anatomisk,1
anatomisere,1
anatomi,1
gammel,-1
ancohuma,1
andante,1
androsteron,1
anekdotisk,-1
anekdotisk,1
lydløst,-1
anæmi,1
anæmisk,-1
anæmisk anoksi,-1
anæmisk hypoxi,-1
anencefalus,-1
anergi,1
aneroid,-1
aneroid barometer,-1
anæstesi,-1
bedøvelsesmiddel,-1
anæstesilæge,-1
anestrøs,-1
aneuploid,-1
aneuploidi,-1
aneurisme,-1
ufrivillig,-1
Engel,1
Engel falder,1
engleagtig,1
engleagtigt,1
vrede,-1
angiitis,-1
angina,-1
hjertekrampe,-1
urolig,-1
angiopati,-1
angioplastik,-1
vinkelvinge,1
anglisk,1
anglofil,1
anglofobisk,1
vredt,-1
vrede,-1
vred,-1
angst,-1
anguine,1
kvaler,-1
Vinkelhastighed,1
kantethed,1
vinkle,1
vinkling,1
anhedoni,-1
anicterisk,1
anil,-1
anima,-1
animadvert,-1
dyreelsker,-1
dyregruppe,-1
dyreben,-1
dyreorden,-1
dyrisme,-1
animeret,1
animeret,1
fjendskab,-1
anionisk forbindelse,1
anis småkage,-1
anis duftende,-1
aniseikonia,1
anisette de bordeaux,1
anisogamet,-1
anisometropi,1
anisometropisk,1
anisotropisk,-1
anisotropisk,1
ankylosaurus,1
ankylose,-1
annapurna,1
tilintetgøre,-1
tilintetgørelse,-1
irritere,-1
irritation,-1
ærgrelser,-1
irriteret,-1
irriterende,-1
irriterende,-1
irriterer,-1
anodyne,1
anomalistisk,1
unormalt,-1
unormalt,1
anomali,-1
anomi,1
anon,-1
anonym,-1
anonymt,-1
anophelin,-1
anopi,-1
anorkisme,-1
Anoreksi,-1
anorektisk,-1
anorexigen,-1
anorgasmi,-1
anosmi,-1
anosmisk,-1
anovulering,-1
anoxæmi,-1
anoxemisk,-1
anoksi,-1
anoxisk,-1
anoksisk anoksi,-1
svar,1
ansvarlig,1
myredrossel,1
antacida,-1
antagonisme,-1
modstander,1
antagonistisk,1
antagonistisk,1
modarbejde,-1
Antarktis,-1
antediluviansk patriark,-1
anterioritet,-1
anterograd,-1
antheridial,1
miltbrand,-1
antropofagi,-1
antroposofi,1
anti,-1
anti,-1
anti amerikansk,-1
antiinflammatorisk lægemiddel,-1
anti israelsk,-1
anti besættelse,-1
mod spredning,-1
antisemitter,-1
anti-social,-1
forsvar mod overtagelse,-1
imod os,-1
anti hvid,-1
antiautoritær,-1
antibakteriel,1
antibiotisk lægemiddel,1
antiklimaktisk,1
antidepressiv medicin,-1
antidiabetisk lægemiddel,-1
modgift,-1
antiemetisk lægemiddel,-1
antiepileptisk lægemiddel,1
antifeminist,-1
antimagnetisk,-1
antimalariamiddel,1
antimikrobisk,1
antimycin,-1
antineoplastisk antibiotika,1
antinomianisme,1
antinomi,1
antiparallel,-1
antipatisk,-1
antipati,-1
antipersonel,-1
antiflogistisk,-1
antifrase,-1
antipode,1
antiprotozoal lægemiddel,-1
kløestillende,1
antipyrese,-1
febernedsættende,1
gammeldags,-1
forældet,-1
antik,-1
anti semitisk,-1
antisemitisme,-1
antiseptisk,1
antisepticere,1
antiserum,1
asocial,1
antitank,-1
antitese,1
antitetisk,1
antitetisk,1
antithyroid,-1
antitoksisk,-1
antitoksin,1
antitumor,-1
antivenin,-1
antiviral,1
gevir lignende,-1
anuri,-1
anurisk,-1
angst,-1
angst,-1
angst anfald,-1
angsthysteri,1
angst neurose,1
angstdæmpende,1
ængstelig,-1
ængsteligt,-1
angst,-1
aorist,-1
aorta plexus,-1
aortastenose,-1
aortitis,-1
apadana,1
apatisk,-1
apatisk,1
apati,-1
apc,-1
abe,-1
aperient,-1
apetalous blomst,1
apgar score,-1
afaki,-1
afakisk,-1
afasi,-1
afasi,-1
afotisk,-1
afrodisi,1
afrodisiakum,1
apikulat,1
apish,-1
aplanatisk,1
aplastisk anæmi,-1
dommedag,-1
apokalyptisk,-1
apokromatisk,1
apokryfe,1
apodiktisk,1
apodous,-1
undskyldende,1
undskyldning,-1
apologeter,-1
undskylde,-1
apologi,-1
apomorfin,-1
apophasis,1
apofatisme,1
apolektoid,-1
frafalden,-1
apostrof,-1
apotegmatisk,1
apoteose,1
apotropaisk,-1
forfærde,-1
appalachian,1
forfærdet,-1
forfærdet,-1
rystende,1
rystende,-1
apanage,1
tilsyneladende,1
tilsyneladende,-1
appel,1
ankeligt,1
tiltrækkende,1
tiltalende,1
blindtarmsbetændelse,-1
blindtarm,1
opfatte,1
appetitlig,1
appetit,-1
appetitvækkende,-1
appetitlig,1
appetitlighed,-1
klappe,1
æblekræft,1
æbleduft,-1
æble formet,1
æblestørrelse,1
æbletærte,-1
æblevogn,-1
gældende,1
anvendelig,1
udnævnt,1
vurdering,1
mærkbar,1
sætter pris på,1
værdsat,1
værdsætter,1
påskønnelse,-1
anerkendende,-1
anerkendende,1
værdsætter,1
ængstelse,-1
betænkeligheder,-1
betænkelig,-1
betænkelig,-1
nærme sig,1
tilgængelig,1
passende,1
godkendelse,1
passende,1
passende,1
godkendelse,1
godkende,1
bifaldende,1
tilnærmelse,1
apraksi,-1
apraxisk,-1
apropos,1
apteral,-1
apterøs,-1
evne,1
egnethed,1
arabesk,1
arabisk,1
dyrkning,1
arachnoid,-1
araknofobi,1
arame,-1
aranyaka,1
vilkårlig,-1
arborescent plante,1
arkade,-1
mystisk,1
arcella,-1
bue,-1
gammeldags,-1
arkaisme,-1
arkaistisk,-1
ærkeengel,1
ærkeengelisk,1
ærkebiskop,1
ærkebispesædet,1
ærkebispedømmet,1
ærkehertug,-1
arkæisk,1
arkæozoikum,-1
archiannelid,-1
ærkebiskopal,1
archilochus colubris,1
arkimandrit,1
arctiid møl,1
brændende,1
glødende,1
iver,1
iver,1
besværligt,-1
besværligt,1
areflexia,-1
argentiferisk,1
argentinsk hæmoragisk feber,-1
arginin,-1
argonaut,-1
diskutabel,1
argumenterende,1
ariadne,1
arianisme,1
aristokratisk,1
aristotelisk logik,1
aritmetisk,1
arjuna,1
armslængde,-1
armageddon,-1
bevæbnet,-1
væbnede styrkers dag,1
arminian,1
arminian kirke,1
arminianisme,1
armlignende,-1
pansret dinosaur,1
rustning,-1
pansrede,-1
pansret køretøj,-1
rundt om,1
ophidselse,1
ophidset,1
stævning,-1
array,1
arytmisk,-1
arrogance,-1
arrogant,-1
arrogant,1
arrogator,-1
arroz con pollo,1
kunstafdeling,1
kunstpapir,1
arteriel vej,1
arteriektasi,-1
arteriosklerotisk,-1
arteritis,-1
pulsåre,1
kunstfærdig,1
kunstfærdigt,1
kunstfærdighed,1
artralgi,-1
gigt,-1
artropati,1
artikulere,-1
artikuleret,-1
kunstig,-1
kunstig blomst,-1
kunstigt åndedræt,-1
kunstighed,-1
kunstneriske,1
kunstnerisk produktion,1
kunstnerisk,1
kunstløs,1
kunstløshed,1
kunst og kunsthåndværk,1
arty,-1
kunstfærdig,1
Som det er,-1
som sædvanligt,1
asafoetida,-1
asbestose,-1
opstigende,-1
opstigende,-1
asketisk,1
askese,1
ascidian haletudse,1
ascoma,1
aseksuel reproduktion,-1
aseksuelt,1
skamme sig,-1
skamfuldt,-1
asiatisk influenza,-1
til side,-1
asinine,-1
sindssygt,-1
asinininity,-1
uhygge,1
bede om ballade,-1
skævt,-1
asocial,-1
aspartam,1
Aspergers syndrom,-1
aspergillose,-1
aspergillus fumigatus,-1
asperse,-1
aspersion,-1
aspersioner,-1
asfærisk,1
asfyksi,-1
kvalt,-1
kvælende,-1
forhåbning,1
aspirationspneumoni,-1
aspirationer,1
stræbe,1
angribe,-1
angribelighed,-1
snigmorder,-1
myrde,1
angreb,-1
assay,1
assayer,1
samtykkende,1
hævdeligt,1
hævdede,1
assertivt,1
vurdere,1
vurderes,1
aktiver,1
assibilere,1
assibilation,1
assimilerende,-1
assimilerende,-1
hjælpe,1
Assisterende professor,-1
assisterende,1
associeret,1
associerethed,1
associeret,-1
associeret i sygeplejen,-1
lektor,1
associeret,-1
angreb,-1
antage,-1
assumptiv,1
forsikring,1
forsikringer,1
forsikre,1
sikret,1
helt sikkert,-1
forsikrende,1
astasia,-1
astatisk,-1
asterierede,1
asternal,-1
astenisk,1
astenosfæren,-1
asteny,-1
astmatisk,-1
astigmi,-1
astomatisk,-1
forbløffe,1
forbløffet,1
forbavsende,1
forbavsende,1
forbavselse,-1
forbavse,-1
forbløffet,1
forbløffende,1
forbløffende,1
astrafobi,1
på afveje,-1
astringens,-1
astringerende,-1
astrofysiker,-1
klogt,1
asylar,-1
skilles ad,-1
asura,-1
asvins,1
asymmetrisk,-1
asynkron,-1
asynkron drift,-1
asyndetisk,-1
asyndeton,1
asynergisk,-1
asynergi,-1
skyld i,-1
ved første øjekast,-1
i strid,-1
i det mindste,-1
højest,-1
klar,1
ataraksi,1
ataksisk,-1
ataksisk abasia,-1
ateisme,1
ateistisk,-1
atletisk,1
atletisk spil,1
athyrium distentifolium,1
atm,1
atmosfærisk fænomen,-1
atonalitet,-1
atonisk,-1
atoni,-1
atopisk eksem,1
atopognose,-1
atrial septal defekt,-1
grusomt,-1
grusomheder,-1
grusomhed,-1
atrofisk,1
atrofi,-1
vedhæfte,1
fastgøres,1
angreb,-1
angribende,1
angreb,-1
opnåelighed,1
forsøgt,-1
opmærksomhed,-1
opmærksom,1
opmærksomt,1
opmærksomhed,1
dæmpe,-1
bevidne,1
attester,1
attitude,-1
at tiltrække,1
tiltrækkende,1
attraktion,1
tiltrækkende,1
attraktiv gene,-1
attraktivt,1
tiltrækningskraft,1
henføres,1
tilskrivning,1
attributiv genitiv kasus,-1
attributivt,1
nedslidt,-1
nedslidning,-1
afstemme,1
gratineret,-1
auburn,-1
dristig,-1
dristig,1
dristighed,-1
frækhed,-1
audenesque,1
hørbar,1
hørbarhed,1
hørbart,1
lydligt,-1
revisor,-1
auditiv agnosi,-1
augean,-1
augean stalde,-1
augeas,-1
aura,-1
lydlig,1
auspicere,1
regi,1
lovende,1
stringent,-1
australsk magpie,-1
autarkisk,1
autentisk,1
forfattersprog,-1
autoritær,-1
autoritative,1
myndighed,1
autoriseret,-1
autisme,-1
autistisk,-1
automatisk begrænsning,1
autobahn,1
autocoid,1
autokrat,-1
autokratisk,-1
autokratisk,1
autoerotisk,1
autofluorescens,-1
autogam,1
automatisk,1
automatisme,-1
automysofobi,-1
autonom,1
autosomal dominant lidelse,-1
autosomal recessiv sygdom,-1
autotrof organisme,1
nytte,1
ledig,1
lavine,-1
griskhed,-1
grisk,-1
grisk,-1
hævne,-1
aver,1
gennemsnit ud,-1
averment,1
modvillig,-1
aversion,-1
aversionsterapi,1
afersiv,-1
ivrig,1
ivrig,1
avirulent,-1
avunkulær,1
vågen,1
vække,1
pris,1
prisvindende,1
tildelt,1
priser,1
væk,-1
ærefrygt,-1
ærefrygt,1
forfærdelige,-1
fantastisk,1
fantastisk,1
fantastiskhed,1
forbløffet,1
forfærdelig,-1
forfærdelig,-1
forfærdelighed,-1
forbløffende,1
akavet,1
akavet,1
kejtethed,-1
syl formet,1
uhyggelig,1
forteltet,-1
awnless,-1
skævt,1
fantastisk,1
økse,-1
økseskaft,-1
aksenisk,-1
aksialt,1
aksiom,-1
ayrshire,1
azonal,-1
azonisk,-1
azote,-1
azygot,-1
azymi,-1
b lymfocyt,1
b meson,-1
babassu nød,-1
pludre,-1
babel,-1
babelike,-1
babinski tegn,1
bavianagtig,1
babu,1
baby ansigtet,1
babyagtig,-1
bacitracin,1
tilbage,-1
bagbrænder,-1
tilbage logget,-1
bagsiden af ​​hinsides,1
sikkerhedskopiere,1
bagved,-1
bagved,-1
rygsmerter,-1
rygsmerter,-1
rygsmerter,-1
backbeat,-1
bagtalelse,-1
bagtaleri,-1
rygrad,1
tilbagedato,1
bagland,-1
baggrundsviden,1
baggrund,-1
baghåndskørsel,-1
baghånd,1
rygløs,-1
baggrundsbelysning,-1
efterslæb,-1
rygpedal,-1
bagsædet,-1
fører på bagsædet,1
tilbageslag,-1
rygslapper,-1
bagsværd,1
backup,-1
baglæns,1
tilbageståenhed,-1
bagved,-1
bagved,-1
baconsvær,1
baconstrimmel,1
bakteriearter,1
bakteriemi,-1
bakteriolyse,-1
bakteriolytisk,-1
bakteriostase,1
bakteriostatisk,-1
bakterie,1
dårligt,-1
dårligt blod,-1
dårligt æg,-1
dårlig fe,-1
slem fyr,-1
slem person,-1
badge,1
badinage,-1
dårligt,-1
ondskab,-1
forbløffe,-1
forvirret,-1
forvirring,-1
forvirrende,-1
taske,1
bagassos,-1
bagatelle,-1
bagage,-1
kaution,1
redningsplan,1
kautionspligtig,1
lokkemad,-1
bagereksem,-1
bagepulver,-1
afbalanceret,1
afbalanceret kost,1
balancer,-1
balanitis,-1
balarama,1
skaldet ansigt,1
skaldet pattet,-1
skaldet,-1
skaldet,1
baldr,1
barskt,1
balk,-1
skæg,-1
ballast,1
balletisk,1
balletomani,1
ballon,-1
ballonfarer,-1
ballyhoo,-1
balsam af gilead,1
balsam,-1
balsam duftende,-1
balsamuldlus,-1
forbyde,-1
banal,-1
banalisere,-1
bananskind,-1
banausisk,1
band,1
båndet,-1
bandwagon effekt,1
bandy om,-1
bane,-1
banebrydende,-1
forjage,-1
forvisning,-1
bankindskyderforhold,1
banksvigt,-1
bankrøver,-1
bankable,1
bankroll,-1
bankerot,-1
banner,1
bantamvægt,-1
bantis syndrom,-1
banzai,-1
barbar,-1
barbarisk,-1
barbarisk,-1
barbari,-1
barbarisere,1
barbarisk,-1
barbarisk,1
barbecue sauce,-1
grill,1
bard,1
bardoleri,-1
bar,-1
barrygget,-1
bareboat,-1
bareboating,1
blottet,-1
barhændet,1
barhovedet,1
forhandle,1
baryton,-1
bariumprotoxid,-1
bark,-1
barky,-1
ladebrænder,1
baron,1
baronesse,1
baronet,1
baroni,1
barrator,-1
barratri,1
spærret,-1
tøndeformet,1
tønde,1
ufrugtbar,-1
goldhed,-1
byttehandler,-1
grundlag,-1
baseborn,-1
grundløs,-1
bash,-1
basket,-1
blufærdig,-1
forlegenhed,-1
bashing,-1
grundlæggende,1
basidial,1
basidiomycetøse svampe,-1
basidiospore,1
basidiosporøs,-1
basis,1
bask,-1
kurvevæver,1
basofil,1
baskisk,-1
bassin,1
bastard,-1
bastardisering,1
bastards,-1
slået,-1
flagermus,1
bathos,-1
badekar gin,1
batracomyomachia,-1
lægte,1
dej stegt,-1
voldsramte,-1
mishandling,-1
batteri,-1
