Word,Sentiment
przejrzystość,1
starcie,-1
klasyczny,1
z klasą,1
czysty,1
odkurzacz,1
najczystszy,1
czystość,1
czysty,1
jasne,1
czyste cięcie,1
wyczyszczone,1
jaśniejszy,1
Wyraźnie,1
czyści,1
sprytny,1
zręcznie,1
frazes,-1
sztampowe,-1
klika,-1
zatkać,-1
zatkany,-1
chodaki,-1
Chmura,-1
zachmurzenie,-1
pochmurny,-1
bezradny,-1
niezdarny,-1
niezgrabny,-1
gruboziarnisty,-1
zarozumiały,-1
przymusić,-1
przymus,-1
przymusowy,-1
przystać do siebie,1
konsekwencja,1
zgodny,1
spoisty,1
przeziębienie,-1
ozięble,-1
upadek,-1
zmówić się,-1
zmowa,-1
kolorowy,1
wojowniczy,-1
spalić,-1
urodziwy,1
komfort,1
wygodna,1
wygodnie,1
pocieszający,1
wygodne,1
komiczny,-1
pochwalić,1
chwalebny,1
godne pochwały,1
litować się,-1
zaangażowanie,1
przestronny,1
komunał,-1
zamieszanie,-1
zamieszanie,-1
kompaktowy,1
zwięźle,1
współczucie,1
współczujący,1
zgodny,1
konkurencyjny,1
zadowolony z siebie,-1
skarżyć się,-1
narzekał,-1
narzekać,-1
narzeka,-1
skarga,-1
uskarżanie się,-1
komplement,1
uzupełniający,1
uzupełnione,1
komplementy,1
złożony,-1
zgodny,1
skomplikowany,-1
powikłanie,-1
współwinny,-1
komplement,1
pochlebny,1
wyczerpujący,1
przymus,-1
przymusowy,-1
przyznać,-1
przyznał się,-1
zarozumiałość,-1
zarozumiały,-1
koncentracja,-1
zgoda,-1
sprawa,-1
zainteresowany,-1
obawy,-1
koncesja,-1
koncesje,-1
pogodzić,1
pojednawczy,1
zwięzły,1
potępiać,-1
godny potępienia,-1
potępienie,-1
skazany,-1
potępia,-1
zniżać się,-1
protekcjonalny,-1
protekcjonalnie,-1
łaskawość,-1
wyznać,-1
wyznanie,-1
spowiedzi,-1
zaufanie,1
pewny siebie,1
ograniczony,-1
konflikt,-1
skonfliktowany,-1
sprzeczny,-1
konflikty,-1
zawieść,-1
zmieszany,-1
mylące,-1
konfrontować,-1
konfrontacja,-1
konfrontacyjny,-1
pomylić,-1
zmieszany,-1
myli,-1
mylące,-1
dezorientacja,-1
zamieszanie,-1
pokrewny,1
przeciążony,-1
przeludnienie,-1
pogratulować,1
gratulacje,1
Gratulacje,1
gratulacyjny,1
Cons,-1
sumienny,1
minusy,-1
konserwatywny,-1
uważny,1
spójny,1
konsekwentnie,1
rzucający się w oczy,-1
rzuca się w oczy,-1
spiski,-1
spisek,-1
spiskowiec,-1
konspiracyjny,-1
konspirować,-1
konsternacja,-1
konstruktywny,1
wytrawny,1
zaraźliwy,-1
zanieczyścić,-1
zanieczyszczone,-1
zanieczyszcza,-1
zanieczyszczający,-1
zanieczyszczenie,-1
pogarda,-1
podły,-1
pogardliwy,-1
pogardliwie,-1
walczyć,-1
twierdzenie,-1
sporny,-1
zadowolenie,1
ciągłość,1
wykrzywiać,-1
wykrzywienia,-1
zaprzeczać,-1
sprzeczność,-1
sprzeczny,-1
przekora,-1
kontrastowy,1
naruszać,-1
składka,1
wymyślać,-1
wymyślony,-1
kontrowersyjny,-1
spór,-1
wygoda,1
wygodny,1
wygodnie,1
wygoda,1
wygodny,1
wygodny,1
przekonywający,1
przekonująco,1
zwinięty,-1
Fajny,1
najfajniejszy,1
spółdzielnia,1
wspólnie,1
kamień węgielny,1
prawidłowy,1
prawidłowo,1
korodować,-1
korozja,-1
korozja,-1
żrący,-1
skorumpowany,-1
skorumpowany,-1
zepsucie,-1
korupcja,-1
korumpuje,-1
skorumpowany,-1
opłacalne,1
zmniejszający koszta,1
droższe,-1
kosztowny,-1
kontratak,1
kontrataki,1
przeciwproduktywny,-1
efekt przeciwny do zamierzonego,-1
coupiści,-1
odwaga,1
odważny,1
odważnie,1
odwaga,1
uprzejmy,1
dworski,1
przymierze,1
chciwy,-1
tchórz,-1
tchórzliwy,-1
przytulny,1
crabby,-1
pękać,-1
pęknięty,-1
pęknięcia,-1
chytrze,-1
przebiegle,-1
podstępny,-1
skurcz,-1
zbity,-1
skurcze,-1
zepsuty,-1
bzdury,-1
gówniany,-1
craps,-1
rozbić się,-1
rozbił się,-1
awarie,-1
rozbijać się,-1
tępy,-1
tchórz,-1
tchórzliwy,-1
szał,-1
szalenie,-1
szaleństwo,-1
zwariowany,-1
skrzypienie,-1
skrzypienie,-1
skrzypi,-1
twórczy,1
wiara,1
wiarygodny,1
łatwowierny,-1
skradać się,-1
pnący,-1
ciarki,-1
dziwny,-1
wkradł się,-1
przestępczość,-1
kryminalista,-1
wzdrygać się,-1
skulił się,-1
wzdryga się,-1
kaleka,-1
kaleka,-1
kaleki,-1
kaleka,-1
kryzys,-1
chrupiący,1
ostrzejszy,1
krytyk,-1
krytyczny,-1
krytyka,-1
krytyka,-1
krytykować,-1
krytykowany,-1
krytykowanie,-1
krytycy,-1
kumoterstwo,-1
oszust,-1
krzywy,-1
oszuści,-1
zatłoczony,-1
zatłoczenie,-1
surowy,-1
okrutny,-1
okrutniejszy,-1
najokrutniejszy,-1
okrutnie,-1
okrucieństwo,-1
okrucieństwa,-1
okrucieństwo,-1
kruszyć się,-1
kruszenie,-1
kiepski,-1
zgnieść,-1
zmięty,-1
gniecie się,-1
zmiażdżyć,-1
zgnieciony,-1
miażdżący,-1
płakać,-1
winny,-1
winowajca,-1
nieporęczny,-1
cipa,-1
cipki,-1
winowajca,-1
lek,1
wylecz wszystko,1
przekleństwo,-1
przeklęty,-1
pomstowanie,-1
lakoniczny,-1
intratny,1
przekleństwo,-1
przeklęty,-1
ładny,1
bystrość,1
nożownik,-1
cyniczny,-1
cynizm,-1
d*mn,-1
szkoda,-1
uszkodzony,-1
odszkodowanie,-1
niszczący,-1
cholerny,-1
godne potępienia,-1
cholernie,-1
potępienie,-1
cholernie,-1
potępienie,-1
amortyzator,-1
zagrożenie,-1
niebezpieczny,-1
niebezpieczeństwo,-1
danke,1
wilgotny,1
śmiały,1
odważnie,1
ciemny,-1
zaciemniać,-1
przyciemniony,-1
ciemniejszy,-1
ciemność,-1
kochanie,1
ozdobny,1
łajdak,-1
podły,-1
nastraszyć,-1
zniechęcające,-1
zniechęcająco,-1
nieustraszony,1
mitrężyć,-1
świt,1
oszołomienie,-1
oszołomiony,-1
oślepiać,1
zaślepiony,1
oślepiający,1
nie żyje,-1
martwe tanie,1
martwy,1
leń,-1
impas,-1
śmiertelnie,-1
ciężar własny,-1
głuchy,-1
brak,-1
śmierć,-1
spadek,-1
poniżyć,-1
upodlenie,-1
deprecjonista,-1
sporny,-1
rozpusta,-1
rozpustnik,-1
rozpusta,-1
osłabiać czyjeś siły,-1
wyniszczające,-1
osłabienie,-1
dług,-1
długi,-1
dekadencja,-1
dekadencki,-1
rozkład,-1
zepsuty,-1
oszustwo,-1
podstępny,-1
fałszywie,-1
fałsz,-1
zwodzić,-1
oszust,-1
zwodziciele,-1
oszukiwać,-1
przyzwoitość,1
przyzwoity,1
oszustwo,-1
zwodniczy,-1
zwodniczo,-1
decydujący,1
zdecydowanie,1
deklamować,-1
spadek,-1
odmawia,-1
spadkowy,-1
dekrementacja,-1
zniedołężniały,-1
uwiąd,-1
potępiać,-1
dedykowane,1
zniesławienie,-1
zniesławienia,-1
oszczerczy,-1
zniesławiać,-1
Pokonać,1
pokonany,1
pokonując,1
porażki,1
wada,-1
wadliwy,-1
wady,-1
obrońca,1
obronny,-1
szacunek,1
bunt,-1
wyzywający,-1
wyzywająco,-1
braki,-1
niedobór,-1
niepełny,-1
zbezcześcić,-1
złoczyńcy,-1
deformować,-1
zdeformowany,-1
oszukiwać,-1
zgrabny,1
zmarły,-1
przeciwstawiać się,-1
zdegenerowany,-1
zdegenerowany,-1
zwyrodnienie,-1
zwyrodniały,1
degradacja,-1
degradować,-1
poniżający,-1
poniżająco,-1
odczłowieczenie,-1
odczłowieczać,-1
raczyć,-1
przygnębiać,-1
przygnębiony,-1
przygnębiony,-1
przygnębienie,-1
opóźnienie,-1
opóźniony,-1
opóźnianie,-1
opóźnienia,-1
przemiły,1
przysmak,1
delikatny,1
pyszne,1
rozkosz,1
zachwycony,1
zachwycający,1
uroczo,1
rozkosz,1
przestępczość,-1
przestępca,-1
bredzący,-1
delirium,-1
łudzić,-1
zwiedziony,-1
potop,-1
złudzenie,-1
urojenia,-1
urojenia,-1
poniżać,-1
poniżający,-1
zgon,-1
zburzyć,-1
burzący,-1
Demon,-1
demoniczny,-1
demonizować,-1
zdemonizowany,-1
demonizuje,-1
demonizując,-1
zdemoralizować,-1
gorszący,-1
demoralizująco,-1
odmowa,-1
zaprzeczony,-1
zaprzecza,-1
oczerniać,-1
potępiać,-1
gęsty,-1
wygięcie,-1
wgnieciony,-1
wgniecenia,-1
denuncjować,-1
wypowiedzenie,-1
donosy,-1
zaprzeczyć,-1
zaprzeczając,-1
niezawodny,1
niezawodnie,1
wyczerpać,-1
opłakany,-1
żałośnie,-1
ubolewać,-1
ubolewanie,-1
z żalem,-1
zdeprawować,-1
zdeprawowany,-1
zdeprawowanie,-1
potępiać,-1
deprymować,-1
w depresji,-1
przygnębiający,-1
przygnębiająco,-1
depresja,-1
depresje,-1
pozbawiać,-1
poszkodowany,-1
szydzić,-1
drwina,-1
szyderczy,-1
szyderczo,-1
szyderstwo,-1
uwłaczający,-1
zbezcześcić,-1
pustynia,-1
dezercja,-1
zasłużenie,1
godny,1
wysuszyć,-1
wysuszone,-1
pożądany,1
pragnąc,1
pragnący,1
bezczelny,-1
opuszczony,-1
zrozpaczony,-1
spustoszenie,-1
rozpacz,-1
zdesperowany,-1
rozpaczliwie,-1
zdesperowany,-1
desperacko,-1
desperacja,-1
podły,-1
nikczemnie,-1
pogardzać,-1
pogardzany,-1
profanować,-1
łupieżca,-1
przygnębienie,-1
przygnębienie,-1
przygnębiony,-1
przygnębiony,-1
despota,-1
despotyczny,-1
despotyzm,-1
destabilizacja,-1
cele,-1
przeznaczenie,1
w nędzy,-1
nędza,-1
zniszczyć,-1
niszczyciel,-1
zniszczenie,-1
destrukcyjny,-1
chaotyczny,-1
odpinany,1
powstrzymać,-1
pogarszać się,-1
pogarszający się,-1
pogorszenie,-1
odstraszający,-1
brzydzić,-1
odrażający,-1
obrzydliwie,-1
znienawidzony,-1
obrzydliwy,-1
nie znosi,-1
pomniejszać,-1
zniechęcony,-1
umniejszający,-1
obmowa,-1
umniejsza,-1
szkoda,-1
szkodliwy,-1
niszczyć,-1
zdewastowany,-1
dewastuje,-1
niszczycielski,-1
niszczycielsko,-1
dewastacja,-1
zbaczać,-1
odchylenie,-1
diabeł,-1
diabelski,-1
diabelnie,-1
łobuzerstwo,-1
diabelstwo,-1
przebiegły,-1
przebiegle,-1
przebiegłość,-1
pozbawiony czegoś,-1
pobożny,1
zręczny,1
zręcznie,1
zręczny,1
diabelski,-1
diaboliczny,-1
diabolicznie,-1
diametralnie,-1
rozczarowany,-1
diatryba,-1
diatryby,-1
kutas,-1
dyktator,-1
dyktatorski,-1
umierać,-1
być trudnym do wykorzenienia,-1
zmarł,-1
umiera,-1
trudny,-1
trudności,-1
trudność,-1
brak pewności siebie,-1
godny,1
uczcić,1
godność,1
zniszczony,-1
dylemat,-1
pracowitość,1
staranny,1
pilnie,1
Dilly Dally,-1
ciemny,-1
opornik,-1
hałas,-1
ding,-1
ding,-1
przemiły,-1
dyplomatyczny,1
straszny,-1
strasznie,-1
bolesność,-1
brud,-1
tanie jak barszcz,1
śmieć,-1
śmiecie,-1
brudy,-1
brudny,-1
wyłączyć,-1
wyłączone,-1
rozbieżność poglądów,-1
niekorzyść,-1
w niekorzystnej sytuacji,-1
niekorzystny,-1
niedogodności,-1
niezadowolenie,-1
zniechęcony,-1
zaprzeczyć,-1
nie zgadzać się,-1
nieprzyjemny,-1
nieprzyjemnie,-1
nie zgodził się,-1
nie zgadzając się,-1
niezgoda,-1
nie zgadza się,-1
uniemożliwić,-1
rozczarowany,-1
niezadowalający,-1
rozczarowanie,-1
zawieść,-1
rozczarowany,-1
niezadowalający,-1
rozczarowująco,-1
rozczarowanie,-1
rozczarowania,-1
rozczarowuje,-1
dezaprobata,-1
dezaprobata,-1
potępiać,-1
krzywy,-1
rozbrajać,-1
nieład,-1
katastrofa,-1
fatalny,-1
fatalny,-1
katastrofalnie,-1
dezawuować,-1
wyparcie,-1
niedowierzanie,-1
nie dowierzać komuś,-1
niedowiarek,-1
zrzec się,-1
Rozproszyć,-1
żenować,-1
dyskomfort,-1
dyskomfort,-1
żenować,-1
peszyć,-1
zażenowany,-1
niepokojące,-1
niepokojąco,-1
niepocieszony,-1
niepocieszony,-1
pocieszenie,-1
niezadowolenie,-1
niezadowolony,-1
niezadowolony,-1
przerwane,-1
Nieciągłość,-1
nieciągły,-1
niezgoda,-1
niezgodność,-1
niezgodny,-1
dezaprobować,-1
zniechęcać,-1
zniechęcenie,-1
zniechęcający,-1
zniechęcająco,-1
nieuprzejmy,-1
nieuprzejmie,-1
nieuprzejmy,-1
