Word,Sentiment
gedurfd,-1
stoutmoedig,-1
vermetelheid,-1
durf,-1
hoorbaar,1
hoorbaar,1
hoorbaar,-1
voorspoedig,1
sober,-1
authentiek,1
autoritair,-1
gezaghebbend,1
autocraat,-1
autocratisch,-1
autonoom,1
verkrijgbaar,1
lawine,-1
gierigheid,-1
hebzuchtig,-1
hebzuchtig,-1
wreken,-1
aver,1
afkerig,-1
afkeer,-1
fervent,1
gretig,1
prijs,1
toegekend,1
onderscheidingen,1
ontzag,1
onder de indruk,1
verschrikkelijk,-1
geweldig,1
geweldig,1
geweldigheid,1
vol ontzag,1
vreselijk,-1
vreselijk,-1
verschrikkelijkheid,-1
ongemakkelijk,-1
onhandigheid,-1
geweldig,1
bijl,-1
gebabbel,-1
terug ingelogd,-1
terug hout,-1
achterland,-1
rugpijn,-1
rugpijn,-1
rugpijn,-1
roddel,-1
achterklap,-1
ruggengraat,1
achteruit,-1
achterlijkheid,-1
achterhout,-1
achterland,-1
slechte,-1
slecht,-1
schot,-1
verbijsterd,-1
verbijstering,-1
verbijsterend,-1
aas,-1
evenwichtig,1
balk,-1
banaal,-1
banaal maken,-1
vloek,-1
verbannen,-1
verbanning,-1
failliet,-1
barbaar,-1
barbaars,-1
barbaars,-1
barbaarsheid,-1
barbaars,-1
barbaars,-1
koopje,1
dor,-1
ongegrond,-1
bash,-1
geslagen,-1
verlegen,-1
bashen,-1
bastaard-,-1
klootzakken,-1
gehavend,-1
mishandeling,-1
gezakt,-1
bearish,-1
beestachtig,-1
mooi,1
mooi,1
prachtig,1
prachtig,1
verfraaien,1
schoonheid,1
wenken,1
wenkte,1
wenken,1
wenkt,1
bedlam,-1
bedlamiet,-1
bevuilen,-1
bedelen,-1
bedelaar,-1
bedelend,-1
bedelen,-1
bedriegen,-1
belabor,-1
laat,-1
belegeraar,-1
geloven,-1
geloofwaardig,1
geloofwaardig,1
kleineren,-1
gekleineerd,-1
kleineren,-1
oorlogszuchtig,-1
strijdlust,-1
strijdlustig,-1
strijdlustig,-1
geliefde,1
jammeren,-1
jammeren,-1
verbijsterd,-1
weldoener,1
weldadig,1
gunstig,1
gunstig,1
begunstigde,1
ten goede komen,1
een uitkering,1
welwillendheid,1
weldadig,1
een uitkering,1
krom,-1
uitschelden,-1
beroven,-1
sterfgeval,-1
beroofd,-1
berserk,-1
smeken,-1
belaagd,-1
belegeren,-1
besmeuren,-1
het beste,1
bekendste,1
best presterende,1
best verkopende,1
beestachtig,-1
verraden,-1
bedrog,-1
verraad,-1
verrader,-1
verraden,-1
verraadt,-1
beter,1
beter bekend,1
beter dan verwacht,1
prachtig,1
jammeren,-1
pas op,-1
verbijsteren,-1
verbijsterd,-1
verbijsterend,-1
verbijsterend,-1
verbijstering,-1
betoveren,-1
vooroordeel,-1
bevooroordeeld,-1
vooroordelen,-1
kibbelen,-1
gekibbel,-1
manipulatie van biedingen,-1
onverdraagzaamheid,-1
onverdraagzaamheid,-1
teef,-1
bitchy,-1
bijten,-1
bijtend,-1
bitter,-1
bitter,-1
bitterheid,-1
bizar,-1
blab,-1
kletspraat,-1
chantage,-1
blah,-1
schuld geven,-1
onberispelijk,1
verwijtbaar,-1
flauw,-1
flauw,-1
godslastering,-1
godslasterlijk,-1
godslastering,-1
gestraald,-1
schaamteloos,-1
schaamteloos,-1
blather,-1
kil,-1
somber,-1
somberheid,-1
bloeden,-1
bloeden,-1
bloedingen,-1
smet,-1
zegenen,1
zegening,1
Blind,-1
verblindend,-1
verblindend,-1
blinde kant,-1
gelukzaligheid,1
gelukzalig,1
gelukzalig,1
blaar,-1
blaarvorming,-1
onverschillig,1
opgezwollen,-1
blokkade,-1
kassucces,1
domkop,-1
bloedvergieten,-1
bloeddorstig,-1
verdomd,-1
bloeien,1
bloesem,1
vlekkerig,-1
blazen,-1
blunder,-1
blunderen,-1
blunders,-1
stomp,-1
vervagen,-1
vervaging,-1
vervaagd,-1
vervaging,-1
wazig,-1
vervaagt,-1
flappen,-1
opschepperig,-1
boggle,-1
nep,-1
B' olie,-1
kokend,-1
onstuimig,-1
versterken,1
bom,-1
bombarderen,-1
bombardement,-1
bombastisch,-1
slavernij,-1
gek,-1
bonny,1
bonus,1
bonussen,1
boom,1
booming,1
boost,1
vervelen,-1
verveeld,-1
verveling,-1
verveelt,-1
saai,-1
rotzooi,-1
storen,-1
lastig gevallen,-1
lastig vallen,-1
stoort,-1
hinderlijk,-1
grenzeloos,1
overvloedig,1
kuisen,-1
boycot,-1
opschepperij,-1
opschepper,-1
slimste,1
hersenloos,-1
hersenspoeling,-1
intelligent,1
gloednieuw,1
onbezonnen,-1
onbezonnen,-1
onbezonnenheid,-1
snotaap,-1
bravoure,-1
moedig,1
moed,1
Bravo,1
brutaal,-1
brutaal,-1
brutaliteit,-1
inbreuk,-1
pauze ,-1
Uitmaken,-1
uit elkaar gaan,-1
afbreken,-1
breken,-1
pauzes,-1
doorbraak,1
doorbraken,1
Uitmaken,-1
scheidingen,-1
ademloosheid,1
adembenemend,1
adembenemend,1
briesje,1
omkoping,-1
helder,1
opfleuren,1
helderder,1
slimste,1
schittering,1
briljanten,1
briljant,1
briljant,1
zwavel,-1
levendig,1
borstelhaar,-1
bros,-1
kapot gegaan,-1
gebroken,-1
gebroken hart,-1
broeden,-1
broederlijk,1
overdonderen,-1
blauwe plek,-1
gekneusd,-1
blauwe plekken,-1
blauwe plekken,-1
bruusk,-1
brutaal,-1
brutaliseren,-1
wreedheden,-1
brutaliteit,-1
brutaliseren,-1
brutaliseren,-1
brutaal,-1
bruut,-1
brutaal,-1
bs,-1
gesp,-1
beestje,-1
afluisteren,-1
buggy,-1
bugs,-1
omvangrijker,-1
omvangrijkheid,-1
omvangrijk,-1
volumineusheid,-1
stier,-1
stier****,-1
pestkoppen,-1
bullish,1
onzin,-1
onzin,-1
pestkop,-1
pesten,-1
pesten,-1
zitvlak,-1
buil,-1
gestoten,-1
stoten,-1
stoten,-1
Drempels,-1
hobbelig,-1
verprutsen,-1
knoeier,-1
geklungel,-1
stapelbed,-1
drijvend,1
last,-1
belastend,-1
belastend,-1
brandwond,-1
verbrand,-1
brandend,-1
brandwonden,-1
borstbeeld,-1
borstbeelden,-1
bemoeial,-1
slager,-1
slagerij,-1
zoemend,-1
byzantijns,-1
kakelen,-1
vleien,1
calamiteiten,-1
rampzalig,-1
rampzalig,-1
rampspoed,-1
gevoelloos,-1
kalm,1
kalmerend,1
rust,1
belasteren,-1
laster,-1
laster,-1
lasterlijk,-1
lasterlijk,-1
laster,-1
kanker,-1
kankerachtig,-1
kannibaal,-1
kannibaliseren,-1
vermogen,1
geschikt,1
bekwaam,1
capituleren,-1
grillig,-1
grillig,-1
grilligheid,-1
kapseizen,-1
boeien,1
boeiend,1
zorgeloos,1
onzorgvuldig,-1
onzorgvuldigheid,-1
karikatuur,-1
bloedbad,-1
karper,-1
cartoonesk,-1
geld vastgebonden,-1
cashback,1
geld terug,1
hekelen,-1
gecastreerd,-1
slachtoffer,-1
catastrofe,-1
catastrofaal,-1
catastrofaal,-1
catastrofaal,-1
catastrofe,-1
rampen,-1
catastrofaal,-1
catastrofaal,-1
rampen,-1
pakkend,1
bijtend,-1
bijtend,-1
waarschuwend,-1
grot,-1
vieren,1
gevierd,1
viering,1
feestelijk,1
afkeuring,-1
schuren,-1
kaf,-1
verdriet,-1
uitdagend,-1
kampioen,1
kampioen,1
chaos,-1
chaotisch,-1
charisma,1
charismatisch,1
liefdadigheid,1
charme,1
charmant,1
charmant,1
kuis,1
kastijden,-1
kastijden,-1
kastijding,-1
kletsen,-1
kletskous,-1
goedkoop,-1
goedkoper maken,-1
goedkoper,1
goedkoopste,1
goedkoop,-1
bedriegen,-1
bedrogen,-1
bedrieger,-1
bedriegen,-1
vals spelen,-1
geruit,-1
juichen,1
vrolijk,1
ongezellig,-1
vrolijk,1
kaasachtig,-1
koesteren,1
gekoesterd,1
cherubijn,1
chique,1
berispen,-1
kinderachtig,-1
chillen,-1
koud,-1
chintzy,-1
ridderlijk,1
ridderlijkheid,1
verstikken,-1
cholerisch,-1
schokkerig,-1
klus,-1
chronisch,-1
dik,-1
beleefdheid,1
beschaven,1
geschreeuw,-1
luidruchtig,-1
helderheid,1
botsen,-1
klassiek,1
stijlvol,1
schoon,1
schoonmaker,1
schoonste,1
reinheid,1
netjes,1
Doorzichtig,1
duidelijke snit,1
gewist,1
duidelijker,1
duidelijk,1
wist,1
slim,1
slim,1
cliché,-1
clichématig,-1
kliek,-1
verstoppen,-1
verstopt,-1
klompen,-1
wolk,-1
vertroebeling,-1
bewolkt,-1
onwetend,-1
onhandig,-1
onhandig,-1
ruw,-1
verwaand,-1
dwingen,-1
dwang,-1
dwingend,-1
samenhangen,1
samenhang,1
samenhangend,1
samenhangend,1
koud,-1
koud,-1
instorten,-1
samenspannen,-1
samenzwering,-1
kleurrijk,1
strijdlustig,-1
verbranden,-1
bevallig,1
comfort,1
comfortabel,1
comfortabel,1
geruststellend,1
comfortabel,1
komisch,-1
complimenteren,1
prijzenswaardig,1
prijzenswaardig,1
medeleven,-1
inzet,1
gerieflijk,1
alledaags,-1
commotie,-1
opschudding,-1
compact,1
compact,1
medeleven,1
medelijdend,1
compatibel,1
concurrerend,1
zelfingenomen,-1
klagen,-1
geklaagd,-1
klagen,-1
klaagt,-1
klacht,-1
klachten,-1
aanvulling,1
complementair,1
aangevuld,1
complementen,1
complex,-1
meewerkend,1
ingewikkeld,-1
complicatie,-1
medeplichtig,-1
compliment,1
gratis,1
uitgebreid,1
dwang,-1
dwangmatig,-1
toegeven,-1
toegegeven,-1
eigendunk,-1
verwaand,-1
concen,-1
concens,-1
zorg,-1
bezorgd,-1
bedenkingen,-1
concessie,-1
concessies,-1
verzoenen,1
verzoenend,1
beknopt,1
veroordelen,-1
verwerpelijk,-1
veroordeling,-1
veroordeeld,-1
veroordeelt,-1
neerbuigend,-1
zelfingenomen,-1
neerbuigend,-1
neerbuigendheid,-1
toegeven,-1
bekentenis,-1
bekentenissen,-1
vertrouwen,1
zelfverzekerd,1
burgelijk,-1
conflict,-1
conflicterend,-1
tegenstrijdige,-1
conflicten,-1
verwarren,-1
verward,-1
verwarrend,-1
confronteren,-1
confrontatie,-1
confronterend,-1
verwarren,-1
verward,-1
verwart,-1
verwarrend,-1
verwardheid,-1
verwarringen,-1
sympathiek,1
overbelast,-1
ophoping,-1
feliciteren,1
gefeliciteerd,1
Gefeliciteerd,1
felicitatie-,1
nadelen,-1
nauwgezet,1
nadelen,-1
conservatief,-1
attent,1
consequent,1
consequent,1
opvallend,-1
opvallend,-1
samenzweringen,-1
complot,-1
samenzweerder,-1
samenzweerderige,-1
samenzweren,-1
consternatie,-1
constructief,1
volmaakt,1
besmettelijk,-1
besmetten,-1
vervuild,-1
vervuilt,-1
vervuilend,-1
besmetting,-1
minachting,-1
verachtelijk,-1
minachtend,-1
minachtend,-1
strijden,-1
twist,-1
omstreden,-1
tevredenheid,1
continuïteit,1
verdraaien,-1
verdraaiingen,-1
tegenspreken,-1
tegenstrijdigheid,-1
tegenstrijdig,-1
tegendraadsheid,-1
contrastrijk,1
in strijd zijn met,-1
bijdrage,1
bedenken,-1
gekunsteld,-1
controverseel,-1
controverse,-1
gemak,1
handig,1
gemakshalve,1
gemak,1
handig,1
handig,1
overtuigend,1
overtuigend,1
ingewikkeld,-1
koel,1
coolste,1
coöperatief,1
coöperatief,1
hoeksteen,1
juist,1
correct,1
corroderen,-1
corrosie,-1
corrosie,-1
corrosief,-1
corrupt,-1
beschadigd,-1
corrumperen,-1
corruptie,-1
corrumpeert,-1
beschadigd,-1
kostenefficiënt,1
kostenbesparende,1
duurder,-1
duur,-1
Tegenaanval,1
tegenaanvallen,1
contraproductief,-1
contraproductief,-1
coupisten,-1
moed,1
moedig,1
moedig,1
moed,1
beleefd,1
hoofs,1
verbond,1
hebzuchtig,-1
lafaard,-1
laf,-1
knus,1
slechtgehumeurd,-1
scheur,-1
gebarsten,-1
scheuren,-1
sluw,-1
listig,-1
sluw,-1
kramp,-1
krap,-1
krampen,-1
chagrijnig,-1
stront,-1
waardeloos,-1
rotzooi,-1
Botsing,-1
gecrasht,-1
loopt vast,-1
crashen,-1
grof,-1
craven,-1
cravenly,-1
rage,-1
gek,-1
gekte,-1
gek,-1
kraken,-1
krakend,-1
kraakt,-1
creatief,1
geloofsovertuiging,1
geloofwaardig,1
goedgelovig,-1
kruipen,-1
sluipen,-1
kruipt,-1
eng,-1
kroop,-1
misdrijf,-1
crimineel,-1
in elkaar krimpen,-1
ineengedoken,-1
krimpt ineen,-1
kreupel,-1
kreupel,-1
kreupel,-1
verlammend,-1
crisis,-1
knapperig,1
knapperiger,1
criticus,-1
kritisch,-1
kritiek,-1
kritieken,-1
bekritiseren,-1
bekritiseerd,-1
bekritiseren,-1
critici,-1
vriendjespolitiek,-1
oplichter,-1
scheef,-1
oplichters,-1
druk,-1
drukte,-1
ruw,-1
wreed,-1
wreder,-1
wreedste,-1
wreed,-1
wreedheid,-1
wreedheden,-1
wreedheid,-1
afbrokkelen,-1
afbrokkelend,-1
slordig,-1
verfrommelen,-1
verfrommeld,-1
verfrommelt,-1
verbrijzeling,-1
verpletterd,-1
verpletteren,-1
schreeuw,-1
schuldig,-1
dader,-1
moeizaam,-1
kut,-1
kutjes,-1
dader,-1
genezing,1
alles genezen,1
vloek,-1
vervloekt,-1
vloeken,-1
kortaf,-1
knuffelig,1
vloeken,-1
vervloekt,-1
schattig,1
schattigheid,1
moordenaar,-1
cynisch,-1
cynisme,-1
d*mn,-1
schade,-1
beschadigd,-1
schade,-1
beschadigend,-1
verdomd,-1
vervloekt,-1
verdomd,-1
verdoemenis,-1
verdoemd,-1
vernietigend,-1
demper,-1
Gevaar,-1
gevaarlijk,-1
gevaarlijkheid,-1
danke,1
danken,1
gedurfd,1
gedurfd,1
donker,-1
verduisteren,-1
verduisterd,-1
donkerder,-1
duisternis,-1
liefje,1
onstuimig,1
lafaard,-1
lafhartig,-1
ontmoedigend,-1
beangstigend,-1
ontmoedigend,-1
onverschrokken,1
treuzelen,-1
ochtendgloren,1
versuft,-1
versuft,-1
verblinden,1
verblind,1
oogverblindend,1
dood,-1
dood goedkoop,1
dood op,1
doodslag,-1
impasse,-1
dodelijk,-1
dood gewicht,-1
doof,-1
gebrek,-1
dood,-1
debacle,-1
verlagen,-1
vernedering,-1
debaser,-1
discutabel,-1
losbandigheid,-1
losbandig,-1
losbandigheid,-1
verzwakken,-1
slopend,-1
zwakte,-1
schuld,-1
schulden,-1
decadentie,-1
decadent,-1
verval,-1
vervallen,-1
bedrog,-1
bedrieglijk,-1
bedrieglijk,-1
bedrog,-1
bedriegen,-1
bedrieger,-1
bedriegers,-1
bedriegen,-1
fatsoen,1
redelijk,1
teleurstelling,-1
bedrieglijk,-1
bedrieglijk,-1
besluitvol,1
besluitvaardigheid,1
declameren,-1
afwijzen,-1
weigert,-1
afnemend,-1
verlagen,-1
afgeleefd,-1
verval,-1
afkeuren,-1
toegewijd,1
geroddel,-1
laster,-1
lasterlijk,-1
belasteren,-1
verlies,1
verslagen,1
verslaan,1
nederlagen,1
defect,-1
defecte,-1
gebreken,-1
verdediger,1
defensief,-1
eerbied,1
trotsering,-1
provocerend,-1
uitdagend,-1
tekortkomingen,-1
tekort,-1
gebrekkig,-1
defilé,-1
bezoedelaar,-1
vervormen,-1
misvormd,-1
oplichting,-1
behendig,1
ter ziele,-1
trotseren,-1
ontaarden,-1
gedegenereerd,-1
degeneratie,-1
vernederd,1
degradatie,-1
degraderen,-1
vernederend,-1
vernederend,-1
ontmenselijking,-1
ontmenselijken,-1
zich verwaardigen,-1
ontmoedigen,-1
neerslachtig,-1
neerslachtig,-1
neerslachtigheid,-1
vertraging,-1
vertraagd,-1
uitstellen,-1
vertragingen,-1
verrukkelijk,1
delicatesse,1
delicaat,1
verrukkelijk,1
vreugde,1
verheugd,1
verrukkelijk,1
heerlijk,1
heerlijkheid,1
delinquentie,-1
delinquent,-1
uitzinnig,-1
delirium,-1
misleiden,-1
misleid,-1
zondvloed,-1
waanidee,-1
misleidend,-1
waanideeën,-1
vernederen,-1
vernederend,-1
ondergang,-1
slopen,-1
sloper,-1
demon,-1
demonisch,-1
demoniseren,-1
gedemoniseerd,-1
demoniseert,-1
demoniseren,-1
demoraliseren,-1
demoraliserend,-1
demoraliserend,-1
ontkenning,-1
geweigerd,-1
ontkent,-1
denigreren,-1
aangeven,-1
gespannen,-1
deuk,-1
gedeukt,-1
deuken,-1
opzeggen,-1
opzegging,-1
opzeggingen,-1
ontkennen,-1
ontkennen,-1
betrouwbaar,1
betrouwbaar,1
uitputten,-1
betreurenswaardig,-1
betreurenswaardig,-1
betreuren,-1
betreuren,-1
betreurenswaardig,-1
verdorven,-1
verdorven,-1
verdorven,-1
afkeuren,-1
deprimeren,-1
depressief,-1
deprimerend,-1
deprimerend,-1
depressie,-1
depressies,-1
beroven,-1
ontnomen,-1
bespotten,-1
spot,-1
bespottelijk,-1
spottend,-1
spotternij,-1
denigrerend,-1
ontheiligen,-1
woestijn,-1
desertie,-1
terecht,1
verdienstelijk,1
uitdrogen,-1
uitgedroogd,-1
wenselijk,1
verlangend,1
verlangend,1
behoeftig,-1
troosteloos,-1
troosteloos,-1
verwoesting,-1
wanhoop,-1
wanhopig,-1
wanhopig,-1
wanhopig,-1
wanhopig,-1
wanhoop,-1
verachtelijk,-1
verachtelijk,-1
verachten,-1
veracht,-1
plunderen,-1
despoiler,-1
moedeloosheid,-1
moedeloosheid,-1
moedeloos,-1
moedeloos,-1
despoot,-1
despotisch,-1
despotisme,-1
destabilisatie,-1
vlekken,-1
lotsbestemming,1
berooid,-1
armoede,-1
kapot maken,-1
torpedojager,-1
verwoesting,-1
destructief,-1
onsamenhangend,-1
afneembaar,1
afschrikken,-1
verslechteren,-1
verslechteren,-1
verslechtering,-1
afschrikmiddel,-1
verafschuwen,-1
verfoeilijk,-1
afschuwelijk,-1
verafschuwd,-1
verafschuwen,-1
verafschuwt,-1
afleiden,-1
afgeleid,-1
afleidend,-1
afleiding,-1
doet afbreuk aan,-1
nadeel,-1
nadelig,-1
verwoesten,-1
verwoest,-1
verwoest,-1
verwoestend,-1
verwoestend,-1
verwoesting,-1
afwijken,-1
afwijking,-1
duivel,-1
duivels,-1
duivels,-1
duivelsheid,-1
duivels,-1
omslachtig,-1
onoprecht,-1
kronkelendheid,-1
verstoken,-1
vroom,1
handig,1
handig,1
handig,1
duivels,-1
duivels,-1
duivels,-1
diametraal,-1
teleurgesteld,-1
tirade,-1
tirades,-1
Dick,-1
dictator,-1
dictatoriaal,-1
dood gaan,-1
die hard,-1
ging dood,-1
overlijdt,-1
moeilijk,-1
moeilijkheden,-1
moeilijkheid,-1
schroom,-1
waardig,1
waardig,1
waardigheid,1
vervallen,-1
dilemma,-1
zorgvuldigheid,1
ijverig,1
ijverig,1
dilly dally,-1
dimmen,-1
dimmer,-1
din,-1
ding,-1
deuken,-1
dinky,-1
diplomatiek,1
verschrikkelijk,-1
heel erg,-1
narigheid,-1
aarde,-1
spotgoedkoop,1
vuilzak,-1
vuilzakken,-1
vuil,-1
vies,-1
uitzetten,-1
gehandicapt,-1
disakkord,-1
nadeel,-1
benadeeld,-1
nadelig,-1
nadelen,-1
ontrouw maken,-1
ontevreden,-1
ontrennen,-1
het oneens zijn,-1
onaangenaam,-1
onaangenaam,-1
niet mee eens,-1
oneens zijn,-1
onenigheid,-1
niet mee eens,-1
niet toestaan,-1
teleurgesteld,-1
teleurstellend,-1
teleurstelling,-1
teleurstellen,-1
teleurgesteld,-1
teleurstellend,-1
teleurstellend,-1
teleurstelling,-1
teleurstellingen,-1
valt tegen,-1
afkeuring,-1
afkeuring,-1
afkeuren,-1
afkeurend,-1
ontwapenen,-1
wanorde ,-1
ramp,-1
rampzalig,-1
rampzalig,-1
rampzalig,-1
afwijzen,-1
afwijzing,-1
ongeloof,-1
niet geloven,-1
ongelovige,-1
afwijzen,-1
discombobuleren,-1
ongemakkelijk maken,-1
ongenoegen,-1
ongemak,-1
uiteenvallen,-1
verontrustend,-1
verbijsterd,-1
verontrustend,-1
verontrustend,-1
troosteloos,-1
troosteloos,-1
troost,-1
ontevredenheid,-1
ontevreden,-1
ontevreden,-1
Stopgezet,-1
discontinuïteit,-1
discontinu,-1
meningsverschil,-1
onenigheid,-1
disharmonisch,-1
niet aanmoedigen,-1
ontmoedigen,-1
ontmoediging,-1
ontmoedigend,-1
ontmoedigend,-1
onbeleefd,-1
onbeleefd,-1
onopvallend,-1
diskrediet,-1
tegenstrijdig,-1
discrimineren,-1
discriminatie,-1
discriminerend,-1
ongenoegen,-1
minachtend,-1
minachtend,-1
minachtend,-1
afkeuren,-1
schande,-1
in ongenade gevallen,-1
schandelijk,-1
schandelijk,-1
vreden,-1
ontevreden,-1
walging,-1
walgen,-1
walgelijk,-1
walgelijk,-1
walgelijk,-1
afschuwelijk,-1
walgelijk,-1
ontmoedigen,-1
ontmoedigend,-1
ontmoedigend,-1
oneerlijk,-1
oneerlijk,-1
oneerlijkheid,-1
onteren,-1
oneervol,-1
oneervol,-1
desillusie,-1
gedesillusioneerd,-1
ontgoocheling,-1
desillusies,-1
afkeer,-1
niet geneigd,-1
oneerlijk,-1
oneerlijk,-1
uiteenvallen,-1
uiteengevallen,-1
desintegreert,-1
desintegratie,-1
desinteresse,-1
ongeïnteresseerd,-1
afkeer,-1
niet leuk gevonden,-1
houdt niet van,-1
niet leuk vinden,-1
