Word,Sentiment
adverse,-1
adverse opinion,-1
adversely,1
adversity,-1
advertency,1
advertising division,1
advisability,1
advisable,1
advocate,1
advocated,1
advocates,1
adynamia,-1
aegyptopithecus,1
aerobe,1
aerobic,1
aesop,-1
afar,1
afeared,-1
affability,1
affable,1
affably,1
affectation,1
affected,1
affectedly,-1
affectedness,-1
affection,1
affectionate,1
affinity,-1
affirm,1
affirmation,1
affirmative,1
affirmatively,1
affirmativeness,1
affirmatory,1
affixed,1
afflatus,1
afflict,-1
affliction,-1
afflictive,-1
affluence,1
affluent,1
afford,1
affordable,1
affordably,1
affront,-1
afibrinogenemia,-1
afordable,1
afraid,-1
afro wig,-1
after a fashion,-1
after all,-1
after hours,-1
afterglow,1
afterthought,-1
agalactosis,-1
agammaglobulinemia,-1
agape,1
agape love,1
age,1
age norm,1
age of consent,-1
agelessness,1
agenesis,-1
agent,1
agerasia,1
agglutination test,-1
aggravate,-1
aggravated,-1
aggravated assault,-1
aggravating,-1
aggravation,-1
aggregate,-1
aggression,-1
aggressive,1
aggressiveness,-1
aggressor,-1
aggrieve,-1
aggrieved,-1
aggrivation,-1
aggro,-1
aghast,-1
agile,1
agilely,1
agility,1
agism,1
agitated,-1
agitation,-1
aglaia,1
agnosia,-1
agnostical,1
agog,1
agonadal,-1
agonal,-1
agonies,-1
agonize,-1
agonized,-1
agonizing,-1
agonizingly,-1
agony,-1
agoraphobic,-1
agranulocytic,-1
agrapha,-1
agree,1
agreeable,1
agreeableness,1
agreeably,1
agreement,1
agromania,-1
aground,-1
ague,1
aguish,-1
ahead,1
ahimsa,1
ahistorical,-1
ahriman,-1
ahura,1
ail,-1
ailing,-1
ailment,-1
aimless,-1
aimlessly,1
air dried,-1
air dry,-1
air filled,-1
air out,-1
air slake,-1
airedale terrier,-1
airtight,-1
airworthy,1
airy,-1
ajar,-1
akaryote,-1
al dente,1
alacritous,1
alalia,-1
alarm,-1
alarmed,-1
alarming,-1
alarmingly,1
alarmism,-1
alarmist,-1
albinism,-1
albinotic,-1
albion,1
alchemist,1
alcohol soluble,-1
alcoholize,-1
alder blight,-1
aldol reaction,-1
aleatory,1
aleph zero,-1
alerting,-1
alertly,1
alexic,-1
algae,-1
algebra,-1
algebraically,1
algidity,1
algolagnic,-1
algometry,-1
algophilia,-1
algophobia,-1
algophobic,-1
algorithm error,-1
alibi,-1
alienate,-1
alienated,-1
alienating,-1
alienation,-1
alienation of affection,-1
alienator,-1
alienism,-1
alienist,-1
align,-1
alike,1
aliquant part,-1
alive,1
aliyah,1
alizarin yellow,-1
alkalemia,-1
alkalescent,-1
alkali poisoning,-1
alkaline loving,-1
alkalosis,-1
alkalotic,1
alkaptonuria,1
all,1
all around,1
all devouring,-1
all or nothing,-1
all the way,-1
all time,1
all victorious,-1
all weather,-1
allantoic,1
allargando,1
allegation,-1
allegations,-1
allege,-1
allegement,1
allegiant,1
allegorically,1
allegretto,1
allegro,1
allegro con spirito,1
allergic,-1
allergic rhinitis,-1
allergies,-1
allergy,-1
alleviator,-1
alley cat,-1
alliaceous,-1
alligator,-1
alliteratively,1
allomerism,-1
allotment,1
allotropical,1
alloyed,-1
allurement,1
alluring,1
alluringly,1
allusive,1
allusiveness,1
almond eyed,1
almond scented,-1
alms,-1
almsgiving,-1
aloft,1
aloof,1
alopecia areata,-1
alp,1
alpha,1
alpha globulin,-1
alpha privative,-1
alphabet soup,-1
alpinism,-1
alpinist,-1
already,1
alright,1
altar boy,1
alterability,1
alterable,1
altercation,-1
altered,-1
alternative,-1
alternative energy,-1
altissimo,1
altitudinous,1
altruistic,1
altruistically,1
aluminum bronze,1
aluminum oxide,-1
alveolar resorption,-1
alveolitis,-1
alzheimers,-1
amain,-1
amalgamative,-1
amastia,-1
amateur,-1
amateurishly,1
amateurishness,-1
amaurosis,-1
amaurotic,-1
amaze,1
amazed,1
amazement,1
amazes,1
amazing,1
amazingly,1
ambages,-1
ambassador,-1
ambidextrousness,1
ambient,1
ambiguity,1
ambiguous,-1
ambition,1
ambitious,1
ambitiously,1
ambitiousness,1
ambivalence,-1
ambivalency,-1
ambivalent,-1
ambiversion,-1
ambiversive,-1
ambrosian,1
ambulate,-1
ambush,-1
amd,1
amelia,-1
ameliorate,1
amenable,-1
amended,1
amendment,-1
amenity,1
amenorrhoea,-1
amentiferous,1
amerciable,-1
american saddle horse,1
american standard version,1
ametabolic,-1
ametabolous,-1
amethyst,-1
ametria,-1
ametropia,-1
ametropic,-1
amiability,1
amiabily,1
amiable,1
amicability,1
amicable,1
amicableness,-1
amicably,1
amicus curiae brief,-1
amigo,1
amino group,1
aminoaciduria,1
amiss,-1
amity,-1
ammonia,-1
ammoniate,-1
ammoniated,-1
ammonify,-1
ammoniuria,-1
amnesic,-1
amniotic,1
amobarbital,-1
amoebic dysentery,-1
amoebiosis,-1
amoeboid,-1
amoebous,-1
amoralism,1
amoralist,1
amorist,1
amoristic,1
amorous,1
amorously,1
amort,1
amp,1
amphipod,1
amphoteric,1
ample,1
ampleness,-1
amplexicaul leaf,1
amplitude,-1
amplitude level,-1
amply,1
ampulla,-1
amputate,-1
amputation,-1
amuck,1
amuse,1
amusement,-1
amusing,1
amusingly,1
amygdaline,1
amygdaloidal,1
amyl,1
amyl nitrate,-1
amyloidosis,-1
amyotrophy,1
amyxia,-1
anabolic,1
anachronistically,1
anaclisis,1
anaclitic,1
anaclitic depression,-1
anaerobe,-1
anaerobic,-1
anaerobiotic,-1
anaglyph,-1
anagogical,-1
anal retentive personality,1
analbuminemia,-1
analgesia,-1
analogical,-1
analogous,-1
analogously,1
analphabetic,-1
analytical,1
analytical review,1
analyzed,1
anapest,-1
anapestic,-1
anaphrodisia,-1
anaphrodisiac,1
anapsid reptile,-1
anarchically,1
anarchism,-1
anarchist,-1
anarchistic,-1
anarchy,-1
anasarca,-1
anasarcous,-1
anastigmatic lens,1
anastylosis,-1
anathema,-1
anatomically,1
anatomize,1
anatomy,1
ancient,-1
ancohuma,1
andante,1
androsterone,1
anecdotal,-1
anecdotical,1
anechoic,-1
anemia,1
anemic,-1
anemic anoxia,-1
anemic hypoxia,-1
anencephalous,-1
anergy,1
aneroid,-1
aneroid barometer,-1
anesthesia,-1
anesthetic,-1
anesthetist,-1
anestrous,-1
aneuploid,-1
aneuploidy,-1
aneurysm,-1
anfractuous,-1
angel,1
angel falls,1
angelic,1
angelically,1
anger,-1
angiitis,-1
angina,-1
angina pectoris,-1
anginous,-1
angiopathy,-1
angioplasty,-1
anglewing,1
anglian,1
anglophilic,1
anglophobic,1
angrily,-1
angriness,-1
angry,-1
angst,-1
anguine,1
anguish,-1
angular velocity,1
angularity,1
angulate,1
angulation,1
anhedonia,-1
anicteric,1
anile,-1
anima,-1
animadvert,-1
animal fancier,-1
animal group,-1
animal leg,-1
animal order,-1
animalism,-1
animated,1
animatedly,1
animosity,-1
anionic compound,1
anise cookie,-1
anise scented,-1
aniseikonia,1
anisette de bordeaux,1
anisogamete,-1
anisometropia,1
anisometropic,1
anisotropic,-1
anisotropically,1
ankylosaurus,1
ankylosis,-1
annapurna,1
annihilate,-1
annihilation,-1
annoy,-1
annoyance,-1
annoyances,-1
annoyed,-1
annoying,-1
annoyingly,-1
annoys,-1
anodyne,1
anomalist,1
anomalous,-1
anomalously,1
anomaly,-1
anomy,1
anon,-1
anonymous,-1
anonymously,-1
anopheline,-1
anopia,-1
anorchism,-1
anorexia nervosa,-1
anorexic,-1
anorexigenic,-1
anorgasmia,-1
anosmia,-1
anosmic,-1
anovulation,-1
anoxemia,-1
anoxemic,-1
anoxia,-1
anoxic,-1
anoxic anoxia,-1
answer,1
answerable,1
ant thrush,1
antacid,-1
antagonism,-1
antagonist,1
antagonistic,1
antagonistically,1
antagonize,-1
antarctica,-1
antediluvian patriarch,-1
anteriority,-1
anterograde,-1
antheridial,1
anthrax,-1
anthropophagy,-1
anthroposophy,1
anti,-1
anti ,-1
anti american,-1
anti inflammatory drug,-1
anti israeli,-1
anti occupation,-1
anti proliferation,-1
anti semites,-1
anti social,-1
anti takeover defense,-1
anti us,-1
anti white,-1
antiauthoritarian,-1
antibacterial,1
antibiotic drug,1
anticlimactic,1
antidepressant drug,-1
antidiabetic drug,-1
antidotal,-1
antiemetic drug,-1
antiepileptic drug,1
antifeminist,-1
antimagnetic,-1
antimalarial drug,1
antimicrobic,1
antimycin,-1
antineoplastic antibiotic,1
antinomianism,1
antinomy,1
antiparallel,-1
antipathetical,-1
antipathy,-1
antipersonnel,-1
antiphlogistic,-1
antiphrasis,-1
antipode,1
antiprotozoal drug,-1
antipruritic,1
antipyresis,-1
antipyretic,1
antiquate,-1
antiquated,-1
antique,-1
antisemitic,-1
antisemitism,-1
antiseptic,1
antisepticize,1
antiserum,1
antisocial,1
antitank,-1
antithesis,1
antithetical,1
antithetically,1
antithyroid,-1
antitoxic,-1
antitoxin,1
antitumour,-1
antivenin,-1
antiviral,1
antler like,-1
anuria,-1
anuric,-1
anxieties,-1
anxiety,-1
anxiety attack,-1
anxiety hysteria,1
anxiety neurosis,1
anxiolytic,1
anxious,-1
anxiously,-1
anxiousness,-1
aorist,-1
aortic plexus,-1
aortic stenosis,-1
aortitis,-1
apadana,1
apathetic,-1
apathetically,1
apathy,-1
apc,-1
ape,-1
aperient,-1
apetalous flower,1
apgar score,-1
aphakia,-1
aphakic,-1
aphasia,-1
aphasic,-1
aphotic,-1
aphrodisia,1
aphrodisiac,1
apiculate,1
apish,-1
aplanatic,1
aplastic anemia,-1
apocalypse,-1
apocalyptic,-1
apochromatic,1
apocryphal,1
apodictic,1
apodous,-1
apologetically,1
apologist,-1
apologists,-1
apologize,-1
apology,-1
apomorphine,-1
apophasis,1
apophatism,1
apoplectoid,-1
apostate,-1
apostrophe,-1
apothegmatical,1
apotheosis,1
apotropaic,-1
appal,-1
appalachian,1
appall,-1
appalled,-1
appalling,1
appallingly,-1
appanage,1
apparentness,1
apparition,-1
appeal,1
appealable,1
appealing,1
appealingly,1
appendicitis,-1
appendicularia,1
apperceive,1
appetent,1
appetite,-1
appetitive,-1
appetizing,1
appetizingness,-1
applaud,1
apple canker,1
apple scented,-1
apple shaped,1
apple sized,1
apple tart,-1
applecart,-1
applicable,1
applicatory,1
appointed,1
appraisal,1
appreciable,1
appreciate,1
appreciated,1
appreciates,1
appreciation,-1
appreciative,-1
appreciatively,1
appreciator,1
apprehension,-1
apprehensions,-1
apprehensive,-1
apprehensively,-1
approach,1
approachable,1
approbate,1
approbation,1
appropriate,1
appropriateness,1
approval,1
approve,1
approvingly,1
approximation,1
apraxia,-1
apraxic,-1
apropos,1
apteral,-1
apterous,-1
aptitude,1
aptness,1
arabesque,1
arabian,1
arability,1
arachnoid,-1
arachnophobia,1
arame,-1
aranyaka,1
arbitrary,-1
arborescent plant,1
arcade,-1
arcane,1
arcella,-1
arch,-1
archaic,-1
archaism,-1
archaistic,-1
archangel,1
archangelical,1
archbishop,1
archbishopric,1
archdiocese,1
archducal,-1
archean,1
archeozoic,-1
archiannelid,-1
archiepiscopal,1
archilochus colubris,1
archimandrite,1
arctiid moth,1
ardent,1
ardently,1
ardor,1
ardour,1
arduous,-1
arduously,1
areflexia,-1
argentiferous,1
argentine hemorrhagic fever,-1
arginine,-1
argonaut,-1
arguable,1
argumentative,1
ariadne,1
arianism,1
aristocratically,1
aristotelian logic,1
arithmetically,1
arjuna,1
arm's length,-1
armageddon,-1
armed,-1
armed forces day,1
arminian,1
arminian church,1
arminianism,1
armlike,-1
armored dinosaur,1
armour,-1
armoured,-1
armoured vehicle,-1
around,1
arousal,1
aroused,1
arraign,-1
array,1
arrhythmical,-1
arrogance,-1
arrogant,-1
arrogantly,1
arrogator,-1
arroz con pollo,1
art department,1
art paper,1
arterial road,1
arteriectasis,-1
arteriosclerotic,-1
arteritis,-1
artery,1
artful,1
artfully,1
artfulness,1
arthralgia,-1
arthritis,-1
arthropathy,1
articulate,-1
articulated,-1
artificial,-1
artificial flower,-1
artificial respiration,-1
artificiality,-1
artistic,1
artistic production,1
artistically,1
artless,1
artlessness,1
arts and crafts,1
arty,-1
arty crafty,1
as it is,-1
as usual,1
asafoetida,-1
asbestosis,-1
ascensional,-1
ascensive,-1
ascetically,1
asceticism,1
ascidian tadpole,1
ascoma,1
asexual reproduction,-1
asexually,1
ashamed,-1
ashamedly,-1
asiatic flu,-1
aside,-1
asinine,-1
asininely,-1
asinininity,-1
asininity,1
ask for trouble,-1
askance,-1
asocial,-1
aspartame,1
asperger's syndrome,-1
aspergillosis,-1
aspergillus fumigatus,-1
asperse,-1
aspersion,-1
aspersions,-1
aspherical,1
asphyxia,-1
asphyxiated,-1
asphyxiating,-1
aspiration,1
aspiration pneumonia,-1
aspirations,1
aspire,1
assail,-1
assailability,-1
assassin,-1
assassinate,1
assault,-1
assay,1
assayer,1
assentient,1
assertable,1
asserted,1
assertively,1
assess,1
assessable,1
assets,1
assibilate,1
assibilation,1
assimilative,-1
assimilatory,-1
assist,1
assistant professor,-1
assistive,1
associable,1
associableness,1
associate,-1
associate in nursing,-1
associate professor,1
associatory,-1
assult,-1
assume,-1
assumptive,1
assurance,1
assurances,1
assure,1
assured,1
assuredly,-1
assuring,1
astasia,-1
astatic,-1
asteriated,1
asternal,-1
asthenic,1
asthenosphere,-1
astheny,-1
asthmatic,-1
astigmia,-1
astomatal,-1
astonish,1
astonished,1
astonishing,1
astonishingly,1
astonishment,-1
astound,-1
astounded,1
astounding,1
astoundingly,1
astraphobia,1
astray,-1
astringency,-1
astringent,-1
astrophysicist,-1
astutely,1
astylar,-1
asunder,-1
asura,-1
asvins,1
asymmetrical,-1
asynchronous,-1
asynchronous operation,-1
asyndetic,-1
asyndeton,1
asynergic,-1
asynergy,-1
at fault,-1
at first sight,-1
at loggerheads,-1
at the least,-1
at the most,-1
at the ready,1
ataraxia,1
ataxic,-1
ataxic abasia,-1
atheism,1
atheistical,-1
athletic,1
athletic game,1
athyrium distentifolium,1
atm,1
atmospheric phenomenon,-1
atonality,-1
atonic,-1
atony,-1
atopic eczema,1
atopognosis,-1
atrial septal defect,-1
atrocious,-1
atrocities,-1
atrocity,-1
atrophic,1
atrophy,-1
attach,1
attachable,1
attack,-1
attacking,1
attacks,-1
attainableness,1
attempted,-1
attention,-1
attentive,1
attentively,1
attentiveness,1
attenuate,-1
attest,1
attester,1
attitudinize,-1
attract,1
attractable,1
attraction,1
attractive,1
attractive nuisance,-1
attractively,1
attractiveness,1
attributable,1
attribution,1
attributive genitive case,-1
attributively,1
attrited,-1
attrition,-1
attune,1
au gratin,-1
auburn,-1
audacious,-1
audaciously,1
audaciousness,-1
audacity,-1
audenesque,1
audible,1
audibleness,1
audibly,1
audiciously,-1
auditor,-1
auditory agnosia,-1
augean,-1
augean stables,-1
augeas,-1
aura,-1
aural,1
auspicate,1
auspice,1
auspicious,1
austere,-1
australian magpie,-1
autarkical,1
authentic,1
authoring language,-1
authoritarian,-1
authoritative,1
authority,1
authorized,-1
autism,-1
autistic,-1
auto limitation,1
autobahn,1
autocoid,1
autocrat,-1
autocratic,-1
autocratically,1
autoerotic,1
autofluorescence,-1
autogamous,1
automatically,1
automatism,-1
automysophobia,-1
autonomous,1
autosomal dominant disorder,-1
autosomal recessive disease,-1
autotrophic organism,1
avail,1
available,1
avalanche,-1
avarice,-1
avaricious,-1
avariciously,-1
avenge,-1
aver,1
average out,-1
averment,1
averse,-1
aversion,-1
aversion therapy,1
aversive,-1
avid,1
avidly,1
avirulent,-1
avuncular,1
awake,1
awaken,1
award,1
award winning,1
awarded,1
awards,1
away,-1
awe,-1
awed,1
aweful,-1
awesome,1
awesomely,1
awesomeness,1
awestruck,1
awful,-1
awfully,-1
awfulness,-1
awing,1
awkward,1
awkwardly,1
awkwardness,-1
awl shaped,1
awless,1
awninged,-1
awnless,-1
awry,1
awsome,1
ax,-1
axe handle,-1
axenic,-1
axially,1
axiom,-1
ayrshire,1
azonal,-1
azonic,-1
azote,-1
azygous,-1
azymia,-1
b lymphocyte,1
b meson,-1
babassu nut,-1
babble,-1
babel,-1
babelike,-1
babinski sign,1
baboonish,1
babu,1
baby faced,1
babyish,-1
bacitracin,1
back,-1
back burner,-1
back logged,-1
back of beyond,1
back up,1
back wood,-1
back woods,-1
backache,-1
backaches,-1
backaching,-1
backbeat,-1
backbite,-1
backbiting,-1
backbone,1
backdate,1
backfield,-1
background knowledge,1
backgrounding,-1
backhand drive,-1
backhanded,1
backless,-1
backlighting,-1
backlog,-1
backpedal,-1
backseat,-1
backseat driver,1
backslap,-1
backslapper,-1
backsword,1
backup,-1
backward,1
backwardness,-1
backwood,-1
backwoods,-1
bacon rind,1
bacon strip,1
bacteria species,1
bacteriemia,-1
bacteriolysis,-1
bacteriolytic,-1
bacteriostasis,1
bacteriostatic,-1
bacterium,1
bad,-1
bad blood,-1
bad egg,-1
bad fairy,-1
bad guy,-1
bad person,-1
badge,1
badinage,-1
badly,-1
badness,-1
baffle,-1
baffled,-1
bafflement,-1
baffling,-1
bag,1
bagassosis,-1
bagatelle,-1
baggage,-1
bail,1
bail out,1
bailable,1
bait,-1
baker's eczema,-1
baking powder,-1
balanced,1
balanced diet,1
balancer,-1
balanitis,-1
balarama,1
bald faced,1
bald pated,-1
balding,-1
baldly,1
baldr,1
balefully,1
balk,-1
balky,-1
ballast,1
balletic,1
balletomania,1
balloon,-1
balloonist,-1
ballyhoo,-1
balm of gilead,1
balsam,-1
balsam scented,-1
balsam woolly aphid,-1
ban,-1
banal,-1
banalize,-1
banana skin,-1
banausic,1
band,1
banded,-1
bandwagon effect,1
bandy about,-1
bane,-1
baneful,-1
banish,-1
banishment,-1
bank depositor relation,1
bank failure,-1
bank robber,-1
bankable,1
bankroll,-1
bankrupt,-1
banner,1
bantamweight,-1
banti's syndrome,-1
banzai,-1
barbarian,-1
barbaric,-1
barbarically,-1
barbarity,-1
barbarize,1
barbarous,-1
barbarously,1
barbecue sauce,-1
barbeque,1
bard,1
bardolatry,-1
bare,-1
barebacked,-1
bareboat,-1
bareboating,1
barefaced,-1
barehanded,1
bareheaded,1
bargain,1
baritone,-1
barium protoxide,-1
bark,-1
barky,-1
barnburner,1
baron,1
baroness,1
baronetcy,1
barony,1
barrator,-1
barratry,1
barred,-1
barrel shaped,1
barrelled,1
barren,-1
barrenness,-1
barterer,-1
base,-1
baseborn,-1
baseless,-1
bash,-1
bashed,-1
bashful,-1
bashfulness,-1
bashing,-1
basic,1
basidial,1
basidiomycetous fungi,-1
basidiospore,1
basidiosporous,-1
basis,1
bask,-1
basketweaver,1
basophile,1
basque,-1
bassine,1
bastard,-1
bastardization,1
bastards,-1
bated,-1
batfowl,1
bathos,-1
bathtub gin,1
batrachomyomachia,-1
batten,1
batter fried,-1
battered,-1
battering,-1
battery,-1
batting coach,1
battle axe,1
battle of kerbala,-1
battle of wits,-1
battle scarred,-1
battlemented,1
batty,-1
bauxitic,-1
bawbee,1
bawdily,1
bawl,-1
bawler,-1
bay,-1
bayat,1
be,1
be well,1
beachcomber,-1
beadwork,-1
beady eyed,-1
beak,-1
beaker,-1
beakless,-1
beaklike,-1
beaming,-1
beamy,1
bean,-1
bean shaped,1
bear,1
bear down,-1
bear hug,1
bear market,-1
bear paw,-1
bear up,-1
beardless iris,-1
beardown,1
bearish,-1
beastliness,-1
beastly,1
beat,1
beat down,-1
beaten,-1
beaten up,-1
beatific,-1
beatification,1
beatify,1
beau geste,1
beauteous,1
beautification,1
beautiful,1
beautifullly,1
beautifully,1
beautify,1
beauty,1
beauty treatment,1
beaver,-1
becalmed,-1
becker muscular dystrophy,-1
beckon,1
beckoned,1
beckoning,1
beckons,1
becoming,1
becomingly,1
becomingness,1
bedaubed,-1
bedding plant,1
bedfellow,1
bedimmed,1
bedizen,-1
bedlam,-1
bedlamite,-1
bedless,-1
bedrest,-1
bedside,-1
bedside manner,1
bee sting,-1
beef jerky,-1
beefed up,1
beehive,-1
beery,-1
beet blight,1
beet sugar,-1
beetle,1
beforehand,1
befoul,-1
beg,1
beggar,-1
beggarly,-1
begging,-1
begin,-1
beguile,-1
beguiling,1
begum,1
behalf,1
behavior therapy,1
behaviouristic,1
behaviouristic psychology,1
behind,-1
beholden,1
behove,1
bel esprit,1
belabor,-1
belabour,-1
belated,-1
beleaguer,-1
belie,-1
belief,1
believable,1
believably,1
believe,1
believe in,1
believeable,1
believing,-1
belittle,-1
belittled,-1
belittling,-1
bell seat,1
bell shaped,1
belladonna,-1
belle,1
bellicose,-1
bellicosity,-1
bellied,-1
belligerence,-1
belligerency,1
belligerent,-1
belligerently,-1
belly out,-1
belly up,1
bellyful,-1
belong,1
belonging,1
beloved,1
below the belt,-1
beltlike,1
beluga caviar,1
bemoan,-1
bemoaning,-1
bemused,-1
ben,1
benedictory,-1
benefactor,1
benefic,1
beneficence,1
beneficent,1
beneficial,1
beneficially,1
beneficiary,1
benefit,1
benefit concert,1
benefits,1
benevolence,1
benevolent,1
benevolently,1
benifits,1
benight,-1
benign,-1
benignant,1
benignly,1
benison,-1
benjamin,-1
bent,-1
benzoyl peroxide,1
berate,-1
bereave,-1
bereaved person,-1
bereavement,-1
bereft,-1
beret,-1
berg,1
beriberi,-1
bermuda maidenhair fern,-1
bermuda plan,1
beroe,1
berried,1
berrylike,-1
berserk,-1
berserker,-1
beseech,-1
beset,-1
besiege,-1
besieger,1
besmirch,-1
best,1
best friend,1
best known,-1
best of all,1
best performing,1
best selling,1
bestial,-1
bestiality,1
bestialize,-1
beta,1
beta endorphin,-1
bethink,1
betray,-1
betrayal,-1
betrayals,-1
betrayer,-1
betraying,-1
betrays,-1
betrothed,1
better,1
better known,-1
