Word,Sentiment
úžasně,1
dvojznačnost,-1
dvojznačný,-1
ambiciózní,1
ambiciózně,1
ambivalence,-1
ambivalentní,-1
přepadení,-1
zlepšit,1
přístupný,1
S vybavením,1
přívětivost,1
přátelsky,1
přívětivý,1
přátelskost,1
přátelské,1
přátelsky,1
špatně,-1
přátelské vztahy,1
dostatek,1
bohatě,1
amputovat,-1
bavit,1
zábavný,1
zábavně,1
anarchismus,-1
anarchista,-1
anarchistický,-1
anarchie,-1
anemický,-1
anděl,1
andělský,1
hněv,-1
rozzlobeně,-1
hněv,-1
rozzlobený,-1
úzkost,-1
nepřátelství,-1
zničit,-1
zničení,-1
otravovat,-1
nepříjemnost,-1
nepříjemnosti,-1
naštvaný,-1
nepříjemný,-1
otravně,-1
otravuje,-1
anomální,-1
anomálie,-1
antagonismus,-1
antagonista,-1
antagonistický,-1
znepřátelit si,-1
proti,-1
antiamerický,-1
antiizraelský,-1
proti okupaci,-1
proti proliferaci,-1
antisemité,-1
antisociální,-1
proti nám,-1
proti bílé,-1
antipatie,-1
zastaralý,-1
protikladný,-1
úzkosti,-1
úzkost,-1
úzkostný,-1
úzkostlivě,-1
úzkosti,-1
apatický,-1
lhostejně,-1
apatie,-1
apokalypsa,-1
apokalyptický,-1
apologeta,-1
apologeti,-1
zbožnění,1
poděsit,-1
poděsit,-1
zděšený,-1
otřesné,-1
děsivě,-1
odvolání,1
přitažlivý,1
tleskat,1
znatelné,1
vážit si,1
ocenili,1
oceňuje,1
uznalý,1
vděčně,1
obava,-1
obavy,-1
obavami,-1
úzkostlivě,-1
odpovídající,1
schválení,1
Schválit,1
libovolný,-1
tajemný,-1
archaický,-1
vroucí,1
horlivě,1
zanícení,1
náročný,-1
namáhavě,-1
argumentační,-1
arogance,-1
arogantní,-1
arogantně,-1
artikulovat,1
zahanbený,-1
asinine,-1
pomateně,-1
hloupost,-1
úkosem,-1
ostouzet,-1
hanobení,-1
nadávky,-1
aspirace,1
aspirace,1
Toužit,1
napadnout,-1
vrah,-1
zavraždit,-1
útok,-1
útok,-1
ujištění,1
ujištění,1
ujistit,1
jistě,1
ujišťování,1
udivit,1
užaslý,1
udivující,1
překvapivě,1
údiv,1
ohromit,1
ohromen,1
ohromující,1
překvapivě,1
zbloudilý,-1
vychytrale,1
rozdělit,-1
otřesný,-1
zvěrstva,-1
krutost,-1
atrofie,-1
Záchvat,-1
útoky,-1
pozorný,1
atrakce,1
přitažlivý,1
atraktivně,1
naladit,1
odvážný,-1
odvážně,-1
drzost,-1
drzost,-1
slyšitelný,1
slyšitelně,1
slyšitelně,-1
příznivý,1
strohý,-1
autentický,1
autoritářský,-1
autoritativní,1
samovládce,-1
autokratický,-1
autonomní,1
dostupný,1
lavina,-1
lakota,-1
hrabivý,-1
lakomě,-1
pomstít,-1
prům,1
odmítavý,-1
averze,-1
zanícený,1
dychtivě,1
cena,1
oceněný,1
ocenění,1
hrůza,1
ohromen,1
strašný,-1
úžasný,1
úžasně,1
Úžasnost,1
ohromen,1
hrozné,-1
strašně,-1
příšernost,-1
trapné,-1
trapnost,-1
úžasné,1
sekera,-1
blábolit,-1
zpět přihlášen,-1
zadní dřevo,-1
zadní lesy,-1
bolesti zad,-1
bolesti zad,-1
bolesti zad,-1
pomlouvat,-1
pomlouvání,-1
páteř,1
dozadu,-1
zaostalost,-1
backwood,-1
zadní lesy,-1
špatný,-1
špatně,-1
přepážka,-1
zmatený,-1
ohlušovat,-1
matoucí,-1
návnada,-1
vyrovnaný,1
balkovat,-1
banální,-1
banalizovat,-1
prokletí,-1
vyhnat,-1
vyhoštění,-1
bankrot,-1
barbar,-1
barbarský,-1
barbarsky,-1
barbarství,-1
barbarský,-1
barbarsky,-1
smlouvat,1
pustý,-1
neopodstatněný,-1
bash,-1
pomlácený,-1
stydlivý,-1
mlácení,-1
bastard,-1
bastardi,-1
otlučený,-1
bití,-1
praštěný,-1
medvědí,-1
brutální,-1
překrásný,1
Krásná,1
krásně,1
krásně,1
zkrášlit,1
krása,1
pokynout,1
pokynul,1
vábení,1
vábí,1
blázinec,-1
bedlamit,-1
poskvrnit,-1
žebrat,-1
Žebrák,-1
žebravý,-1
žebrání,-1
oklamat,-1
bělor,-1
opožděný,-1
obléhat,-1
neodpovídat,-1
uvěřitelný,1
věrohodný,1
snižovat,-1
zlehčoval,-1
zlehčování,-1
bojovný,-1
bojovnost,-1
agresivní,-1
bojovně,-1
milovaný,1
oplakávat,-1
naříkající,-1
zmatený,-1
patron,1
dobročinný,1
příznivý,1
prospěšně,1
příjemce,1
výhoda,1
výhod,1
shovívavost,1
benevolentní,1
výhod,1
ohnutý,-1
nadávat,-1
připravit o,-1
úmrtí,-1
opuštěný,-1
šílený,-1
prosit,-1
sužovaný,-1
obléhat,-1
pošpinit,-1
nejlepší,1
nejznámější,1
nejlepší výkon,1
nejprodávanější,1
bestiální,-1
zradit,-1
zrada,-1
zrady,-1
zrádce,-1
zrazující,-1
prozradí,-1
lepší,1
známější,1
"lepší, než se očekávalo",1
krásně,1
oplakávat,-1
pozor,-1
zmást,-1
zmatený,-1
zarážející,-1
zmateně,-1
zmatek,-1
očarovat,-1
zaujatost,-1
zaujatý,-1
zaujatosti,-1
hašteřit,-1
hašteření,-1
bid rigging,-1
bigotnosti,-1
bigotnost,-1
fena,-1
svárlivý,-1
kousání,-1
kousavě,-1
hořký,-1
hořce,-1
hořkost,-1
bizarní,-1
žvanit,-1
žvanil,-1
vydírání,-1
bla,-1
obviňovat,-1
bezúhonný,1
vinný,-1
nevýrazný,-1
lichotit,-1
rouhat se,-1
rouhačský,-1
rouhání,-1
odstřelený,-1
do očí bijící,-1
nestydatě,-1
blábol,-1
bezútěšný,-1
ponuře,-1
pochmurnost,-1
krvácet,-1
krvácející,-1
krvácí,-1
vada,-1
žehnat,1
požehnání,1
slepý,-1
oslepující,-1
slepě,-1
slepá strana,-1
blaho,1
blažený,1
blaženě,1
puchýř,-1
puchýře,-1
radostný,1
nafouklý,-1
ucpání,-1
trhák,1
hlupák,-1
krveprolití,-1
krvežíznivý,-1
krvavý,-1
květ,1
květ,1
skvrnitý,-1
foukat,-1
omyl,-1
chybování,-1
chyby,-1
otupit,-1
rozmazat,-1
rozmazání,-1
rozmazané,-1
rozmazání,-1
rozmazané,-1
rozostřuje,-1
vyhrknout,-1
vychloubačný,-1
vrávorat,-1
falešný,-1
vařit,-1
vařící,-1
bouřlivý,-1
vzpěra,1
bombardovat,-1
bombardovat,-1
bombardování,-1
bombastický,-1
otroctví,-1
blázni,-1
milý,1
bonus,1
bonusy,1
výložník,1
vzkvétající,1
posílení,1
otvor,-1
znuděný,-1
nuda,-1
vyvrtává,-1
nudný,-1
fuška,-1
obtěžovat,-1
obtěžoval,-1
obtěžující,-1
obtěžuje,-1
obtěžující,-1
bezmezný,1
bohatý,1
bowlerizovat,-1
bojkot,-1
chvastoun,-1
vychloubač,-1
nejchytřejší,1
hloupý,-1
vymýt mozek,-1
duchaplný,1
zcela nový,1
drzý,-1
drze,-1
drzost,-1
spratek,-1
statečnost,-1
statečný,1
udatnost,1
Bravo,1
drzý,-1
drze,-1
drzost,-1
porušení,-1
přestávka,-1
rozchod,-1
rozchody,-1
zhroutit se,-1
lámání,-1
přestávky,-1
průlom,1
průlomy,1
rozchod,-1
rozchody,-1
dušnost,1
dech beroucí,1
dechberoucí,1
vánek,1
podplácení,-1
Jasný,1
rozjasnit,1
jasnější,1
nejjasnější,1
oslnivost,1
brilancí,1
brilantní,1
skvěle,1
síra,-1
svižný,1
štětina,-1
křehký,-1
rozbil,-1
zlomený,-1
se zlomeným srdcem,-1
dumat,-1
bratrský,1
zastrašit,-1
pohmoždit,-1
pohmožděný,-1
modřiny,-1
modřiny,-1
příkrý,-1
brutální,-1
brutalizující,-1
brutality,-1
brutalita,-1
brutalizovat,-1
brutalizující,-1
brutálně,-1
hovado,-1
brutální,-1
bs,-1
přezka,-1
Chyba,-1
odposlouchávání,-1
kočárek,-1
hmyz,-1
objemnější,-1
objemnost,-1
objemný,-1
objemnost,-1
býk,-1
býk****,-1
tyrani,-1
býčí,1
hovadina,-1
blbost,-1
tyran,-1
šikanování,-1
šikanózní,-1
zadek,-1
narazit,-1
naražený,-1
narážení,-1
narážení,-1
hrboly,-1
hrbolatý,-1
zpackat,-1
fušer,-1
břídilství,-1
lůžko,-1
vznášející se,1
zátěž,-1
zatěžující,-1
tíživě,-1
hořet,-1
spálený,-1
hořící,-1
popáleniny,-1
poprsí,-1
busty,-1
všetečka,-1
řezník,-1
řeznictví,-1
bzučení,-1
byzantský,-1
kejhat,-1
cajole,1
neštěstí,-1
kalamitní,-1
kalamitně,-1
kalamita,-1
otrlý,-1
uklidnit,1
uklidňující,1
klid,1
ostouzet,-1
hanobení,-1
pomluvy,-1
pomluvený,-1
pomlouvačně,-1
pomluva,-1
rakovina,-1
rakovinný,-1
kanibal,-1
vybrakovat,-1
schopnost,1
schopný,1
schopně,1
kapitulovat,-1
náladový,-1
rozmarně,-1
náladovost,-1
převrhnout,-1
upoutat,1
strhující,1
bezstarostný,1
neopatrný,-1
neopatrnost,-1
karikatura,-1
krveprolití,-1
kapr,-1
kreslený,-1
hotovost připoutaná,-1
cashback,1
cashbacky,1
kárat,-1
kastrovaný,-1
oběť,-1
potopa,-1
kataklyzmatické,-1
kataklyzmatický,-1
kataklyzmaticky,-1
katastrofa,-1
katastrofy,-1
katastrofální,-1
katastrofálně,-1
katastrofy,-1
chytlavý,1
žíravina,-1
kousavě,-1
varovný,-1
jeskyně,-1
slavit,1
oslavil,1
oslava,1
slavnostní,1
cenzura,-1
rozčilovat se,-1
plevy,-1
zármutek,-1
náročný,-1
šampion,1
mistr,1
chaos,-1
chaotický,-1
charisma,1
charismatický,1
charitativní,1
kouzlo,1
okouzlující,1
půvabně,1
cudný,1
trestat,-1
trestat,-1
trestání,-1
klábosení,-1
mluvka,-1
levný,-1
zlevnit,-1
levnější,1
nejlevnější,1
levně,-1
ošidit,-1
podvedený,-1
podvodník,-1
podvádění,-1
cheaty,-1
kostkovaný,-1
jásot,1
veselý,1
skleslý,-1
radostný,1
sýrový,-1
milovat,1
vážený,1
cherubín,1
šik,1
peskovat,-1
dětinský,-1
chlad,-1
chladně,-1
chintzy,-1
rytířský,1
rytířství,1
dávit se,-1
cholerik,-1
trhaný,-1
fuška,-1
chronický,-1
tlustý,-1
zdvořilost,1
civilizovat,1
křik,-1
hlasitý,-1
jasnost,1
střet,-1
klasický,1
nóbl,1
čistý,1
Čistič,1
nejčistší,1
čistota,1
čistě,1
Průhledná,1
jasný řez,1
vyčištěno,1
jasnější,1
jasně,1
vyčistí,1
chytrý,1
chytře,1
klišé,-1
klišé,-1
klika,-1
dřevák,-1
ucpané,-1
dřeváky,-1
mrak,-1
zakalení,-1
zataženo,-1
bezradný,-1
nemotorný,-1
neohrabaný,-1
Hrubý,-1
nafoukaný,-1
donutit,-1
donucování,-1
donucovací,-1
koherovat,1
soudržnost,1
koherentní,1
soudržný,1
Studený,-1
chladně,-1
kolaps,-1
domlouvat se,-1
koluze,-1
barvitý,1
bojovný,-1
spalovat,-1
pohledný,1
pohodlí,1
komfortní,1
pohodlně,1
uklidňující,1
pohodlný,1
komický,-1
chválit,1
chvályhodné,1
chvályhodně,1
politovat,-1
závazek,1
prostorný,1
všední,-1
rozruch,-1
nepokoje,-1
kompaktní,1
kompaktně,1
soucit,1
soucitný,1
kompatibilní,1
konkurenční,1
samolibý,-1
stěžovat si,-1
stěžoval si,-1
stěžovat si,-1
stěžuje si,-1
stížnost,-1
stížnosti,-1
doplněk,1
komplementární,1
doplněno,1
doplňuje,1
komplex,-1
v souladu,1
složitý,-1
komplikace,-1
spoluvinník,-1
kompliment,1
bezplatný,1
obsáhlý,1
nutkání,-1
nutkavý,-1
připustit,-1
připustil,-1
domýšlivost,-1
domýšlivý,-1
koncentrace,-1
concens,-1
znepokojení,-1
znepokojený,-1
obavy,-1
koncese,-1
ústupky,-1
smířit,1
smířlivý,1
stručný,1
odsoudit,-1
odsouzeníhodné,-1
odsouzení,-1
odsouzený,-1
odsuzuje,-1
blahosklonně,-1
blahosklonný,-1
blahosklonně,-1
blahosklonnost,-1
Přiznej se,-1
zpověď,-1
zpovědi,-1
důvěra,1
sebejistý,1
stísněný,-1
konflikt,-1
konfliktní,-1
konfliktní,-1
konflikty,-1
zmást,-1
zmatený,-1
matoucí,-1
konfrontovat,-1
konfrontace,-1
konfrontační,-1
zmást,-1
zmatený,-1
mate,-1
matoucí,-1
zmatek,-1
zmatky,-1
kongeniální,1
přetížené,-1
přetížení,-1
gratuluji,1
gratuluji,1
Gratulujeme,1
blahopřejný,1
nevýhody,-1
svědomitý,1
conscons,-1
konzervativní,-1
ohleduplný,1
konzistentní,1
důsledně,1
nápadný,-1
nápadně,-1
spiknutí,-1
spiknutí,-1
spiklenec,-1
konspirační,-1
konspirovat,-1
zděšení,-1
konstruktivní,1
suverénní,1
nakažlivý,-1
kontaminovat,-1
kontaminovaný,-1
kontaminuje,-1
kontaminující,-1
kontaminace,-1
opovržení,-1
opovrženíhodný,-1
pohrdavý,-1
pohrdavě,-1
bojovat,-1
tvrzení,-1
diskutabilní,-1
spokojenost,1
kontinuita,1
zkroutit,-1
zkroucení,-1
odporovat,-1
rozpor,-1
rozporuplné,-1
tvrdohlavost,-1
kontrastní,1
odporovat,-1
příspěvek,1
vynalézt,-1
nepřirozený,-1
kontroverzní,-1
kontroverze,-1
pohodlí,1
pohodlné,1
výhodně,1
pohodlí,1
pohodlné,1
pohodlný,1
přesvědčivý,1
přesvědčivě,1
spletitý,-1
chladný,1
nejlepší,1
družstevní,1
kooperativně,1
základní kámen,1
opravit,1
správně,1
korodovat,-1
koroze,-1
koroze,-1
korozívní,-1
zkorumpovaný,-1
poškozený,-1
korumpující,-1
korupce,-1
korumpuje,-1
poškozený,-1
nákladově efektivní,1
úspora nákladů,1
nákladnější,-1
nákladné,-1
protiútok,1
protiútoky,1
kontraproduktivní,-1
kontraproduktivní,-1
coupisté,-1
odvaha,1
odvážný,1
odvážně,1
odvaha,1
zdvořilý,1
dvorně,1
smlouva,1
chamtivý,-1
zbabělec,-1
zbaběle,-1
útulný,1
krabovitý,-1
crack,-1
popraskané,-1
praskliny,-1
lstivě,-1
řemeslně,-1
lstivý,-1
křeč,-1
stísněný,-1
křeče,-1
výstřední,-1
blbost,-1
mizerný,-1
kecy,-1
pád,-1
havaroval,-1
havaruje,-1
shazovat,-1
hrubý,-1
zbabělý,-1
zbaběle,-1
posedlost,-1
šíleně,-1
šílenství,-1
šílený,-1
vrzání,-1
skřípání,-1
vrzání,-1
tvořivý,1
víra,1
důvěryhodný,1
důvěřivý,-1
plížit se,-1
plíživý,-1
plíží se,-1
strašidelný,-1
plížil se,-1
zločin,-1
zločinec,-1
krčit se,-1
přikrčil se,-1
krčí se,-1
mrzák,-1
zmrzačený,-1
mrzáci,-1
zmrzačení,-1
krize,-1
křupavý,1
křupavější,1
kritik,-1
kritický,-1
kritika,-1
kritiky,-1
kritizovat,-1
kritizován,-1
kritizující,-1
kritiků,-1
bratříčkování,-1
podvodník,-1
křivý,-1
podvodníci,-1
přeplněný,-1
přelidněnost,-1
surový,-1
krutý,-1
krutější,-1
nejkrutější,-1
krutě,-1
krutost,-1
krutosti,-1
krutost,-1
rozpadat se,-1
rozpadající se,-1
mizerný,-1
zmuchlat,-1
zmačkaný,-1
mačká se,-1
rozdrtit,-1
rozdrcený,-1
zdrcující,-1
plakat,-1
zaviněný,-1
viník,-1
těžkopádný,-1
kunda,-1
kundy,-1
viník,-1
lék,1
vyléčit všechny,1
kletba,-1
prokletý,-1
kletby,-1
úsečně,-1
pohodlný,1
nadávat,-1
proklínal,-1
roztomilý,1
roztomilost,1
bezohledný,-1
cynický,-1
cynismus,-1
d*mn,-1
poškození,-1
poškozené,-1
škody,-1
škodlivý,-1
sakra,-1
zatracený,-1
proklatě,-1
zatracení,-1
zatracený,-1
zatracení,-1
tlumič,-1
nebezpečí,-1
nebezpečný,-1
nebezpečnost,-1
danke,1
danken,1
odvážný,1
odvážně,1
temný,-1
ztmavit,-1
potemněl,-1
tmavší,-1
tma,-1
zlatíčko moje,1
šmrncovní,1
darebák,-1
podlý,-1
zastrašit,-1
skličující,-1
skličující,-1
neohrožený,1
loudat se,-1
svítání,1
omámení,-1
omámený,-1
oslnit,1
oslněný,1
oslnivý,1
mrtvý,-1
mrtvě levné,1
přesně na,1
mrtvý rytmus,-1
uváznutí,-1
smrtící,-1
mrtvá váha,-1
Hluchý,-1
drahota,-1
smrt,-1
debakl,-1
znehodnotit,-1
znehodnocení,-1
ničitel,-1
diskutabilní,-1
zhýralost,-1
zhýralec,-1
zhýralost,-1
oslabit,-1
vysilující,-1
slabost,-1
dluh,-1
dluhy,-1
dekadence,-1
dekadentní,-1
rozklad,-1
zchátralý,-1
podvod,-1
lstivý,-1
lstivě,-1
klamavost,-1
oklamat,-1
podvodník,-1
podvodníci,-1
klamání,-1
slušnost,1
slušný,1
klamání,-1
klamný,-1
klamavě,-1
rozhodující,1
rozhodnost,1
deklamovat,-1
pokles,-1
odmítne,-1
klesající,-1
dekrementovat,-1
vetchý,-1
zchátralost,-1
odsuzovat,-1
oddaný,1
hanobení,-1
pomluvy,-1
hanlivý,-1
pomluvit,-1
porazit,1
poražený,1
porážející,1
porážky,1
přeběhnout,-1
vadný,-1
vady,-1
obránce,1
obranný,-1
úcta,1
vzdor,-1
vzdorný,-1
vyzývavě,-1
nedostatky,-1
nedostatek,-1
nedostatečný,-1
defilovat,-1
znečišťovatel,-1
deformovat,-1
deformované,-1
podvádějící,-1
obratný,1
zaniklý,-1
vzdorovat,-1
degenerovat,-1
degenerovaně,-1
degenerace,-1
deginifikovaný,1
degradace,-1
degradovat,-1
ponižující,-1
ponižující,-1
dehumanizace,-1
dehumanizovat,-1
navrhnout,-1
sklíčit,-1
sklíčený,-1
sklíčeně,-1
sklíčenost,-1
zpoždění,-1
zpožděný,-1
zdržování,-1
zpoždění,-1
utěšený,1
pochoutka,1
delikátní,1
Lahodné,1
rozkoš,1
potěšen,1
rozkošný,1
rozkošně,1
rozkošnost,1
delikvence,-1
delikvent,-1
delirantní,-1
delirium,-1
oklamat,-1
oklamaný,-1
potopa,-1
klam,-1
klamný,-1
bludy,-1
ponížit,-1
ponižující,-1
zánik,-1
strhnout,-1
demolice,-1
démon,-1
démonický,-1
démonizovat,-1
démonizovaný,-1
démonizuje,-1
démonizující,-1
demoralizovat,-1
demoralizující,-1
demoralizující,-1
odmítnutí,-1
popřel,-1
popírá,-1
očernit,-1
vypovědět,-1
hustý,-1
důlek,-1
promáčklý,-1
promáčkliny,-1
vypovědět,-1
výpověď,-1
výpovědi,-1
odmítnout,-1
popírání,-1
spolehlivý,1
spolehlivě,1
vyčerpat,-1
žalostný,-1
žalostně,-1
litovat,-1
odsuzující,-1
žalostně,-1
pokazit mravně,-1
zhýralý,-1
zkaženě,-1
zavrhovat,-1
depresivní,-1
deprimovaný,-1
depresivní,-1
depresivně,-1
Deprese,-1
deprese,-1
zbavit,-1
zbavený,-1
vysmívat se,-1
výsměch,-1
výsměšný,-1
posměšně,-1
posměch,-1
hanlivý,-1
znesvětit,-1
poušť,-1
dezerce,-1
zaslouženě,1
zasluhující,1
vysušit,-1
vysušené,-1
žádoucí,1
toužící,1
přející,1
bezmocný,-1
pustý,-1
bezútěšně,-1
opuštěnost,-1
zoufalství,-1
zoufalý,-1
zoufale,-1
zoufalý,-1
zoufale,-1
zoufalství,-1
opovrženíhodný,-1
opovrženíhodně,-1
opovrhovat,-1
opovrhovaný,-1
oloupit,-1
despoiler,-1
sklíčenost,-1
malomyslnost,-1
sklíčený,-1
sklíčeně,-1
despota,-1
despotický,-1
despotismus,-1
destabilizace,-1
odbarvuje,-1
osud,1
opuštěný,-1
bída,-1
zničit,-1
ničitel,-1
zničení,-1
destruktivní,-1
povrchní,-1
odnímatelné,1
odrazovat,-1
zhoršovat se,-1
zhoršující se,-1
zhoršení,-1
odstrašující,-1
nenávidět,-1
odporný,-1
odporně,-1
nenáviděl,-1
ošklivý,-1
nenávidí,-1
odvrátit,-1
sražený,-1
znevažující,-1
zlehčování,-1
znehodnocuje,-1
újma,-1
škodlivý,-1
zpustošit,-1
zničený,-1
devastuje,-1
zničující,-1
zničující,-1
devastace,-1
odchýlit se,-1
odchylka,-1
ďábel,-1
ďábelský,-1
ďábelsky,-1
ďábelství,-1
ďábelství,-1
křivolaký,-1
úskočně,-1
prohnanost,-1
postrádat,-1
zbožný,1
obratný,1
obratně,1
obratný,1
ďábelský,-1
ďábelský,-1
ďábelsky,-1
diametrálně,-1
zklamaný,-1
invektiva,-1
diatribes,-1
péro,-1
diktátor,-1
diktátorský,-1
zemřít,-1
těžce zemřít,-1
zemřel,-1
zemře,-1
obtížný,-1
potíže,-1
obtížnost,-1
nesmělost,-1
důstojný,1
poctít,1
důstojnost,1
zchátralý,-1
dilema,-1
pečlivost,1
pilný,1
pilně,1
dilly dly,-1
ztlumit,-1
stmívač,-1
rámus,-1
ding,-1
dings,-1
hezoučký,-1
diplomatický,1
katastrofální,-1
zoufale,-1
zoufalství,-1
špína,-1
špína levná,1
špinavý pytel,-1
špinavé pytle,-1
nečistoty,-1
špinavý,-1
zakázat,-1
zakázáno,-1
nesouhlasit,-1
nevýhoda,-1
znevýhodněné,-1
nevýhodné,-1
nevýhody,-1
neloajální,-1
neloajální,-1
popřít,-1
nesouhlasit,-1
nepříjemný,-1
nepříjemně,-1
nesouhlasil,-1
nesouhlasící,-1
nesouhlas,-1
nesouhlasí,-1
zakázat,-1
zklamaný,-1
zklamáním,-1
zklamání,-1
zklamat,-1
zklamaný,-1
zklamáním,-1
zklamaně,-1
zklamání,-1
zklamání,-1
zklame,-1
nesouhlas,-1
nesouhlas,-1
neschválit,-1
nesouhlasný,-1
odzbrojit,-1
zmatek,-1
katastrofa,-1
katastrofální,-1
katastrofální,-1
katastrofálně,-1
distancovat se,-1
popření,-1
nevíra,-1
nevěřit,-1
nevěřící,-1
odmítnout,-1
rozbít se,-1
vyhnat,-1
vypadnutí,-1
nepohodlí,-1
znepokojit,-1
nespokojenost,-1
zmatený,-1
znepokojující,-1
znepokojivě,-1
neutěšený,-1
neutěšeně,-1
rozrušení,-1
nespokojenost,-1
nespokojený,-1
nespokojeně,-1
přerušeno,-1
diskontinuita,-1
nespojitý,-1
svár,-1
nesoulad,-1
nesouhlasný,-1
nesouhlasit,-1
odradit,-1
odrazování,-1
odrazující,-1
odrazujícím způsobem,-1
nezdvořilý,-1
nezdvořile,-1
neslušný,-1
diskreditovat,-1
rozporuplné,-1
diskriminovat,-1
diskriminace,-1
diskriminační,-1
pohrdání,-1
opovržený,-1
pohrdavý,-1
pohrdavě,-1
nemilost,-1
ostuda,-1
zneuctěn,-1
hanebný,-1
potupně,-1
trápit,-1
nespokojený,-1
hnus,-1
znechucený,-1
znechuceně,-1
odporný,-1
nechutně,-1
nechutný,-1
odporně,-1
deprimovat,-1
deprimující,-1
deprimující,-1
nečestný,-1
nečestně,-1
nepoctivost,-1
hanba,-1
nečestný,-1
nečestně,-1
zbavit iluzí,-1
rozčarovaný,-1
rozčarování,-1
deziluze,-1
nechuť,-1
odmítavý,-1
neupřímný,-1
neupřímně,-1
rozpadnout se,-1
rozpadl,-1
rozpadá se,-1
rozpad,-1
nezájem,-1
nezaujatý,-1
nemít rád,-1
nelíbilo,-1
nelíbí,-1
nelíbí,-1
vykloubený,-1
neloajální,-1
neloajálnost,-1
tristní,-1
pochmurně,-1
bezútěšnost,-1
zděšení,-1
konsternovaný,-1
zděšení,-1
děsivě,-1
odmítavý,-1
přezíravě,-1
neposlušnost,-1
neposlušný,-1
neuposlechnout,-1
neposlušný,-1
porucha,-1
neuspořádaný,-1
neuspořádaně,-1
dezorganizovaný,-1
dezorientovat,-1
dezorientovaný,-1
popřít,-1
znevažovat,-1
znevažující,-1
hanlivě,-1
postradatelný,-1
deprimovat,-1
deprimovaný,-1
deprimovaně,-1
deprimující,-1
přemístit,-1
přemístěno,-1
nelibost,-1
nespokojený,-1
nelibý,-1
nelibost,-1
nepřiměřený,-1
vyvrátit,-1
sporný,-1
spor,-1
sporný,-1
znepokojit,-1
zneklidňující,-1
znepokojivě,-1
neklid,-1
ignorovat,-1
bezohledný,-1
pochybný,-1
