Word,Sentiment
realizable,1
talón de Aquiles,1
dolor,-1
aclamideo,-1
aclorhidria,-1
aclorhídrico,-1
acondrita,-1
acondrítico,-1
acondroplásico,-1
color acromático,-1
acromático,-1
acromia,-1
adolorido,-1
aquilia gástrica,1
ácido,-1
ácido rápido,-1
formación de ácido,-1
amante del ácido,-1
prueba de acidez,1
índice de acidez,1
acidemia,-1
ácido,-1
leche acidófila,-1
acidótico,1
acídulo,-1
acidez,-1
reconocer,1
reconocible,1
admitido,1
acné,-1
acneiforme,-1
un resfriado,-1
acólito,-1
acorea,-1
en forma de bellota,1
guitarra acustica,1
acústicamente,1
acústica,1
conocimiento,1
familiarizado,1
aquiescencia,1
adquirible,1
hemocromatosis adquirida,-1
inmunidad adquirida,1
adquisición,1
codicia,1
absolución,1
acre,-1
acritud,-1
acremente,-1
acidez,-1
mordaz,-1
con acritud,-1
acritud,-1
un crítico,-1
acroanestesia,-1
acróbata,1
truco acrobático,-1
acromegálico,-1
acromegalia,-1
siglas,1
acrofobia,1
acrofóbico,-1
acrilamida,-1
acrílico,-1
Actuar,1
guiarse por,1
actuable,1
interino,1
actuando,-1
dermatitis actínica,-1
actinomyces,-1
actinomicosis,-1
actinomicótico,-1
actinópodo,1
acción,1
pintura de acción,1
procesable,1
activado,-1
activo,1
Agente activo,1
inmunidad activa,1
activamente,1
actividad,1
actual,1
pecado real,1
actualizar,1
acuulado,1
perspicacia,1
puntiagudo,1
agudo,1
gastritis aguda,-1
glositis aguda,-1
encefalitis hemorrágica aguda,1
leucemia linfocítica aguda,-1
leucemia mieloide aguda,-1
síndrome cerebral orgánico agudo,1
pielonefritis aguda,-1
fallo renal agudo,-1
triángulo agudo,1
extremadamente,1
agudeza,1
acíclico,1
ad hoc,1
ad hominem,1
indefinidamente,-1
ada scid,-1
adáctilo,-1
adactilidad,-1
adagio,1
firme,-1
firmemente,-1
adaptar,1
adaptabilidad,1
adaptable,1
adaptado,1
adaxialmente,1
añadir,1
helecho lengua de víbora,1
adicible,1
adicto,-1
adicto,-1
adictivo,-1
adiccion,1
adictos,-1
aditivo,-1
podrido,-1
podrido,-1
direccionable,1
dirigido,1
adenitis,-1
adenopatía,1
adecuado,1
adecuadamente,1
adecuación,-1
adherirse,1
adhesivo,-1
adiabático,-1
proceso adiabático,-1
Aditi,-1
adjetivamente,1
habitación contigua,-1
adjunto,-1
adjuración,1
ajustar,1
ajustable,1
equilibrado,-1
ajustable,1
administrable,1
administrativo,1
administrador,-1
admirable,1
admirablemente,1
admiración,1
admirar,1
estimado,1
admirador,1
admirativo,1
admirativamente,1
admisible,-1
admisión,1
admisible,1
admitir,1
admisible,-1
amonestar,-1
amonestar,-1
amonestación,-1
amonestación,-1
amonestación,-1
adobe,1
Adonis,1
adoptable,1
adoptivo,1
adorable,1
adorabilidad,1
adorar,1
adorado,1
adorador,1
cariñoso,1
con adoración,1
adorno,1
Colirio de agonista adrenérgico,1
droga adrenérgica,1
adrenocorticotrópico,1
hábil,1
hábilmente,1
adsorbato,1
adular,1
adulación,-1
adulador,1
adulto,-1
educación de adultos,-1
inteligencia adulta,-1
adulterar,-1
espurio,-1
adulteración,-1
adúltero,-1
adulterino,-1
adúlteramente,1
ventaja,1
avanzado,-1
ventaja,1
ventajoso,1
ventajosamente,1
ventajas,1
adventicio,-1
adventicio,-1
aventurero,1
aventurerismo,1
aventurero,1
contradictorio,-1
adversario,-1
adverso,-1
opinión adversa,-1
negativamente,1
adversidad,-1
publicidad,1
división de publicidad,1
conveniencia,1
aconsejable,1
defensor,1
defendido,1
defensores,1
postración,-1
aegiptopithecus,1
aerobio,1
aerobio,1
Esopo,-1
lejos,1
temido,-1
afabilidad,1
afable,1
afablemente,1
afectación,1
afectado,1
afectadamente,-1
fingimiento,-1
cariño,1
cariñoso,1
afinidad,-1
afirmar,1
afirmación,1
afirmativo,1
afirmativamente,1
afirmatividad,1
afirmativo,1
fijado,1
inspiración,1
afligir,-1
aflicción,-1
doloroso,-1
afluencia,1
afluente,1
solventar,1
asequible,1
asequible,1
afrenta,-1
afibrinogenemia,-1
asequible,1
atemorizado,-1
peluca afro,-1
después de una moda,-1
después de todo,-1
fuera de horas,-1
resplandor crepuscular,1
idea tardía,-1
agalactosis,-1
agammaglobulinemia,-1
ágape,1
amor agape,1
años,1
norma de edad,1
Edad de consentimiento,-1
eternidad,1
agenesia,-1
agente,1
agerasia,1
prueba de aglutinación,-1
agravar,-1
agravado,-1
asalto agravado,-1
agravante,-1
agravación,-1
agregar,-1
agresión,-1
agresivo,1
agresividad,-1
agresor,-1
ofender,-1
agraviado,-1
agravación,-1
bronca,-1
espantado,-1
ágil,1
ágilmente,1
agilidad,1
discriminación por edad,1
agitado,-1
agitación,-1
aglaia,1
agnosia,-1
agnóstico,1
emocionado,1
agonadal,-1
agonal,-1
agonías,-1
agonizar,-1
agonizado,-1
agonizante,-1
agonizantemente,-1
agonía,-1
agorafóbico,-1
agranulocítica,-1
agrafa,-1
aceptar,1
agradable,1
simpatía,1
agradablemente,1
convenio,1
agromanía,-1
encallado,-1
fiebre intermitente,1
angustia,-1
adelante,1
ahimsa,1
ahistórico,-1
Ahrimán,-1
Ahura,1
afligir,-1
enfermo,-1
enfermedad,-1
sin objetivo,-1
sin rumbo,1
aire seco,-1
secar al aire,-1
lleno de aire,-1
Poner a secar,-1
apagar el aire,-1
airedale terrier,-1
hermético,-1
en condiciones de vuelo,1
aireado,-1
un frasco,-1
acariota,-1
Al dente,1
alacrito,1
alalia,-1
alarma,-1
alarmado,-1
alarmante,-1
alarmantemente,1
alarmismo,-1
alarmista,-1
albinismo,-1
albino,-1
Albión,1
alquimista,1
soluble en alcohol,-1
alcoholizar,-1
tizón del aliso,-1
reacción aldólica,-1
aleatorio,1
aleph cero,-1
alertando,-1
alerta,1
alexic,-1
algas,-1
álgebra,-1
algebraicamente,1
algidez,1
algolágico,-1
algometría,-1
algofilia,-1
algofobia,-1
algofóbico,-1
error de algoritmo,-1
coartada,-1
enajenar,-1
alienado,-1
alienante,-1
alienación,-1
alienación del afecto,-1
enajenador,-1
psiquiatría,-1
alienista,-1
alinear,-1
similar,1
parte alícuota,-1
viva,1
aliyah,1
amarillo alizarina,-1
alcalemia,-1
alcalescente,-1
envenenamiento por álcali,-1
amor alcalino,-1
alcalosis,-1
alcalótico,1
alcaptonuria,1
todos,1
todo al rededor,1
todos devorando,-1
todo o nada,-1
todo el camino,-1
todo el tiempo,1
todos victoriosos,-1
todos los climas,-1
alantoideo,1
allargando,1
alegación,-1
acusaciones,-1
alegar,-1
acusación,1
leal,1
alegóricamente,1
alegreto,1
alegro,1
allegro con espíritu,1
alérgico,-1
rinitis alérgica,-1
alergias,-1
alergia,-1
aliviador,-1
gato callejero,-1
aliáceo,-1
caimán,-1
aliteradamente,1
alomerismo,-1
asignación,1
alotropical,1
aleado,-1
atractivo,1
seductor,1
seductoramente,1
alusivo,1
alusión,1
ojos almendrados,1
con aroma a almendras,-1
limosna,-1
limosna,-1
en alto,1
a distancia,1
alopecia areata,-1
montaña,1
alfa,1
alfa globulina,-1
alfa privativo,-1
sopa de letras,-1
alpinismo,-1
alpinista,-1
ya,1
está bien,1
monaguillo,1
alterabilidad,1
alterable,1
altercado,-1
alterado,-1
alternativa,-1
energía alternativa,-1
altísimo,1
altitudinal,1
altruista,1
altruistamente,1
bronce de aluminio,1
oxido de aluminio,-1
reabsorción alveolar,-1
alveolitis,-1
alzheimer,-1
a todo correr,-1
amalgama,-1
amastia,-1
aficionado,-1
amateurmente,1
amateurismo,-1
amaurosis,-1
amaurótico,-1
asombro,1
asombrado,1
asombro,1
asombra,1
increíble,1
Asombrosamente,1
ambages,-1
embajador,-1
ambidiestro,1
ambiente,1
ambigüedad,1
ambiguo,-1
ambición,1
ambicioso,1
ambiciosamente,1
ambición,1
ambivalencia,-1
ambivalencia,-1
ambivalente,-1
ambiversión,-1
ambiversivo,-1
ambrosiano,1
deambular,-1
emboscada,-1
amd,1
amelia,-1
mejorar,1
dócil,-1
modificado,1
enmienda,-1
amenidad,1
amenorrea,-1
amentífero,1
amerciable,-1
caballo de silla americano,1
versión estándar americana,1
ametabólico,-1
ametaboloso,-1
amatista,-1
ametria,-1
ametropía,-1
ametrópico,-1
amabilidad,1
amablemente,1
amable,1
amabilidad,1
amistoso,1
amabilidad,-1
amistosamente,1
escrito de amicus curiae,-1
amigo,1
grupo amino,1
aminoaciduria,1
mal,-1
amistad,-1
amoníaco,-1
amoníaco,-1
amoniacado,-1
amonificar,-1
amoniuria,-1
amnésico,-1
amniótico,1
amobarbital,-1
disentería amebiana,-1
amebiasis,-1
ameboide,-1
amebo,-1
amoralismo,1
amoralista,1
tenorio,1
amoroso,1
amoroso,1
amorosamente,1
amortizar,1
amperio,1
anfípodo,1
anfótero,1
amplio,1
amplitud,-1
hoja de amplexicaul,1
amplitud,-1
nivel de amplitud,-1
ampliamente,1
ampolla,-1
amputar,-1
amputación,-1
loco,1
entretener,1
diversión,-1
entretenido,1
graciosamente,1
amígdala,1
amigdaloide,1
amilo,1
nitrato de amilo,-1
amilosis,-1
amiotrofia,1
amyxia,-1
anabólico,1
anacrónicamente,1
análisis,1
anaclítico,1
depresión anaclítica,-1
anaerobio,-1
anaeróbico,-1
anaerobiótico,-1
anáglifo,-1
anagógico,-1
personalidad retentiva anal,1
analbuminemia,-1
analgesia,-1
analógico,-1
análogo,-1
análogamente,1
analfabetico,-1
analítico,1
revision analitica,1
analizado,1
anapesto,-1
anapéstico,-1
anafrodisia,-1
antiafrodisíaco,1
reptil anápsido,-1
anárquicamente,1
anarquismo,-1
anarquista,-1
anarquista,-1
anarquía,-1
Anasarca,-1
anasarcos,-1
lente anastigmática,1
anastilosis,-1
anatema,-1
anatómicamente,1
anatomizar,1
anatomía,1
antiguo,-1
ancohuma,1
andante,1
androsterona,1
anecdótico,-1
anecdótico,1
anecoico,-1
anemia,1
anémico,-1
anoxia anémica,-1
hipoxia anémica,-1
anencefalo,-1
anergia,1
aneroide,-1
barómetro aneroide,-1
anestesia,-1
anestésico,-1
anestesista,-1
anestro,-1
aneuploide,-1
aneuploidía,-1
aneurisma,-1
tortuoso,-1
ángel,1
ángel cae,1
angelical,1
angelicalmente,1
enfado,-1
angeítis,-1
angina de pecho,-1
angina de pecho,-1
anginoso,-1
angiopatía,-1
angioplastia,-1
ángulo de ala,1
anglo,1
anglófilo,1
anglófobo,1
furiosamente,-1
enojo,-1
enfadado,-1
angustia,-1
serpentino,1
angustia,-1
velocidad angular,1
angularidad,1
angulado,1
angulación,1
anhedonia,-1
anictérico,1
senil,-1
ánima,-1
censurar,-1
aficionado a los animales,-1
grupo de animales,-1
pata de animal,-1
orden de animales,-1
animalismo,-1
animado,1
animadamente,1
animosidad,-1
compuesto aniónico,1
galleta de anís,-1
perfumada de anís,-1
aniseiconia,1
anís de burdeos,1
anisogameto,-1
anisometropía,1
anisometrópico,1
anisótropo,-1
anisotrópicamente,1
anquilosaurio,1
anquilosis,-1
annapurna,1
aniquilar,-1
aniquilación,-1
enojarse,-1
molestia,-1
molestias,-1
molesto,-1
irritante,-1
molestamente,-1
molesta,-1
anodino,1
anomalista,1
anómalo,-1
anómalamente,1
anomalía,-1
anomia,1
luego,-1
anónimo,-1
anónimamente,-1
anofelino,-1
anopia,-1
anorquismo,-1
anorexia nerviosa,-1
anoréxico,-1
anorexigénico,-1
anorgasmia,-1
anosmia,-1
anósmico,-1
anovulación,-1
anoxemia,-1
anoxémico,-1
anoxemia,-1
anóxico,-1
anoxia anóxica,-1
responder,1
responsable,1
tordo de hormiga,1
neutralizador de acidez,-1
antagonismo,-1
antagonista,1
antagonista,1
antagónicamente,1
enemistarse,-1
Antártida,-1
patriarca antediluviano,-1
anterioridad,-1
anterógrado,-1
anteridial,1
ántrax,-1
antropofagia,-1
antroposofía,1
anti,-1
anti,-1
anti americano,-1
fármaco antiinflamatorio,-1
anti israelí,-1
contra la ocupación,-1
contra la proliferación,-1
antisemitas,-1
antisocial,-1
defensa contra la adquisición,-1
contra nosotros,-1
contra blanco,-1
antiautoritario,-1
antibacteriano,1
fármaco antibiótico,1
anticlimático,1
fármaco antidepresivo,-1
fármaco antidiabético,-1
alexifármaco,-1
fármaco antiemético,-1
fármaco antiepiléptico,1
anti feminista,-1
antimagnético,-1
fármaco antipalúdico,1
antimicrobiano,1
antimicina,-1
antibiótico antineoplásico,1
antinomianismo,1
antinomia,1
antiparalelo,-1
antipático,-1
antipatía,-1
antipersonal,-1
antiflogístico,-1
antífrasis,-1
antípoda,1
fármaco antiprotozoario,-1
antipruriginoso,1
antipiresis,-1
antipirético,1
anticuado,-1
anticuado,-1
antiguo,-1
antisemita,-1
antisemitismo,-1
antiséptico,1
antiséptico,1
antisuero,1
antisocial,1
antitanque,-1
antítesis,1
antitético,1
antitéticamente,1
antitiroideo,-1
antitóxico,-1
antitoxina,1
antitumoral,-1
antitoxina,-1
antivírico,1
asta como,-1
anuria,-1
anúrico,-1
ansiedades,-1
ansiedad,-1
ataque de ansiedad,-1
histeria de ansiedad,1
neurosis de ansiedad,1
ansiolítico,1
ansioso,-1
ansiosamente,-1
ansiedad,-1
aoristo,-1
plexo aórtico,-1
estenosis aórtica,-1
aortitis,-1
apadana,1
apático,-1
apáticamente,1
apatía,-1
apc,-1
mono,-1
laxante,-1
flor apétala,1
puntaje de Apgar,-1
afaquia,-1
afáquico,-1
afasia,-1
afásico,-1
afótico,-1
afrodisia,1
afrodisiaco,1
apiculado,1
simiesco,-1
aplanético,1
anemia aplásica,-1
apocalipsis,-1
apocalíptico,-1
apocromático,1
apócrifo,1
apodíctico,1
ápodo,-1
excusándose,1
apologista,-1
apologistas,-1
disculparse,-1
disculpa,-1
apomorfina,-1
apófasis,1
apofatismo,1
apoplectoide,-1
apóstata,-1
apóstrofe,-1
apotegmático,1
apoteosis,1
apotropaico,-1
espantar,-1
apalaches,1
espantar,-1
horrorizado,-1
pésimo,1
horriblemente,-1
herencia,1
aparente,1
aparición,-1
apelación,1
apelable,1
atractivo,1
atractivamente,1
apendicitis,-1
apendicularia,1
percibir,1
ávido,1
apetito,-1
apetitivo,-1
apetitoso,1
apetito,-1
aplaudir,1
cancro de manzana,1
con aroma a manzana,-1
en forma de manzana,1
del tamaño de una manzana,1
tarta de manzana,-1
carro de manzana,-1
aplicable,1
aplicable,1
fijado,1
evaluación,1
apreciable,1
valorar,1
apreciado,1
aprecia,1
apreciación,-1
agradecido,-1
apreciativamente,1
apreciador,1
detención,-1
temores,-1
aprensivo,-1
con aprensión,-1
Acercarse,1
accesible,1
aprobar,1
aprobación,1
adecuado,1
oportunidad,1
aprobación,1
aprobar,1
con aprobación,1
aproximación,1
apraxia,-1
apráxico,-1
a propósito,1
áptero,-1
áptero,-1
aptitud,1
aptitud,1
arabesco,1
árabe,1
arabilidad,1
aracnoides,-1
aracnofobia,1
Arame,-1
aranyaka,1
arbitrario,-1
planta arborescente,1
arcada,-1
arcano,1
arcella,-1
arco,-1
arcaico,-1
arcaísmo,-1
arcaizante,-1
arcángel,1
arcangélico,1
arzobispo,1
arzobispado,1
archidiócesis,1
archiducal,-1
arcaico,1
arqueozoico,-1
archianélido,-1
arzobispal,1
archilochus colubris,1
archimandrita,1
polilla ártica,1
ardiente,1
ardientemente,1
ardor,1
ardor,1
arduo,-1
arduamente,1
arreflexia,-1
argentífero,1
fiebre hemorrágica argentina,-1
arginina,-1
argonauta,-1
discutible,1
discutidor,1
Ariana,1
arrianismo,1
aristocráticamente,1
lógica aristotélica,1
aritméticamente,1
Arjuna,1
longitud del brazo,-1
Armagedón,-1
armado,-1
día de las Fuerzas Armadas,1
arminiano,1
iglesia arminiana,1
arminianismo,1
como un brazo,-1
dinosaurio blindado,1
armadura,-1
blindado,-1
vehículo blindado,-1
alrededor,1
excitación,1
excitado,1
acusar,-1
formación,1
arrítmico,-1
arrogancia,-1
arrogante,-1
arrogantemente,1
arrogante,-1
Arroz con pollo,1
Departamento de arte,1
papel de arte,1
vía arterial,1
arteriectasia,-1
arterioesclerótico,-1
arteritis,-1
artería,1
ingenioso,1
ingeniosamente,1
astucia,1
artralgia,-1
artritis,-1
artropatía,1
articular,-1
articulado,-1
artificial,-1
flor artificial,-1
Respiración artificial,-1
lo artificial,-1
artístico,1
producción artística,1
artísticamente,1
simple,1
naturalidad,1
Artes y manualidades,1
pretensioso,-1
astuto,1
como están las cosas,-1
como siempre,1
el barco navega lejos,-1
asbestosis,-1
ascensional,-1
ascendente,-1
ascéticamente,1
ascetismo,1
renacuajo de ascidia,1
ascoma,1
reproducción asexual,-1
asexualmente,1
avergonzado,-1
avergonzado,-1
gripe asiática,-1
aparte,-1
asnal,-1
estúpidamente,-1
asininidad,-1
estupidez,1
buscarse problemas,-1
de reojo,-1
asocial,-1
aspartamo,1
síndrome de Asperger,-1
aspergilosis,-1
Aspergillus fumigatus,-1
difamar,-1
aspersión,-1
aspersiones,-1
asférico,1
asfixia,-1
asfixiado,-1
asfixiante,-1
aspiración,1
neumonía por aspiración,-1
aspiraciones,1
aspirar,1
atacar,-1
asaltabilidad,-1
asesino,-1
asesinar,1
agresión,-1
ensayo,1
ensayador,1
asiente,1
afirmable,1
afirmó,1
asertivamente,1
evaluar,1
evaluable,1
activos,1
asimilar,1
asimilación,1
asimilativo,-1
asimilativo,-1
asistir,1
profesor asistente,-1
asistencial,1
asociable,1
sociabilidad,1
asociado,-1
asociado en enfermeria,-1
profesor asociado,1
asociativo,-1
agresión,-1
asumir,-1
supuesto,1
garantía,1
garantías,1
asegurar,1
seguro,1
ciertamente,-1
asegurando,1
astasia,-1
astático,-1
asteriado,1
aesternal,-1
asténico,1
astenosfera,-1
astenia,-1
asmático,-1
astigmatismo,-1
astomatal,-1
asombrar,1
asombrado,1
asombroso,1
asombrosamente,1
asombro,-1
asombrar,-1
asombrado,1
asombroso,1
pasmosamente,1
astrafobia,1
por mal camino,-1
astringencia,-1
astringente,-1
astrofísico,-1
astutamente,1
astilar,-1
en pedazos,-1
asura,-1
asvins,1
asimétrico,-1
asincrónico,-1
operación asíncrona,-1
asindético,-1
asíndeton,1
asinérgico,-1
asinergia,-1
en falta,-1
a primera vista,-1
de pique,-1
por lo menos,-1
como máximo,-1
cuando este listo,1
ataraxia,1
atáxico,-1
abasia atáxica,-1
ateísmo,1
ateo,-1
atlético,1
juego atletico,1
athyrium distentifolium,1
Cajero automático,1
fenómeno atmosférico,-1
atonalidad,-1
atónico,-1
atonía,-1
eczema atopico,1
atopognosis,-1
comunicación interauricular,-1
atroz,-1
atrocidades,-1
atrocidad,-1
atrófico,1
atrofia,-1
adjuntar,1
acoplable,1
ataque,-1
agresor,1
ataques,-1
alcanzabilidad,1
intentó,-1
atención,-1
atento,1
atentamente,1
atención,1
atenuar,-1
dar fe,1
atestiguador,1
adoptar una postura teatral,-1
atraer,1
atrayente,1
atracción,1
atractivo,1
molestia atractiva,-1
atractivamente,1
atractivo,1
atribuible,1
atribución,1
caso genitivo atributivo,-1
atributivamente,1
desgastado,-1
desgaste,-1
armonizar,1
gratinado,-1
castaño,-1
audaz,-1
audazmente,1
audacia,-1
audacia,-1
audenesque,1
audible,1
audibilidad,1
de modo audible,1
auditivamente,-1
auditor,-1
agnosia auditiva,-1
Augias,-1
establos de Augias,-1
augeas,-1
aura,-1
auditivo,1
auspiciar,1
auspicio,1
propicio,1
austero,-1
urraca australiana,-1
autárquico,1
auténtico,1
lenguaje de autoría,-1
autoritario,-1
autoritario,1
autoridad,1
autorizado,-1
autismo,-1
autista,-1
limitación automática,1
autopista,1
autocoide,1
autócrata,-1
autocrático,-1
autocráticamente,1
autoerotico,1
autofluorescencia,-1
autógamo,1
automáticamente,1
automatismo,-1
automisofobia,-1
autónomo,1
trastorno autosómico dominante,-1
enfermedad autosómica recesiva,-1
organismo autótrofo,1
aprovechar,1
disponible,1
avalancha,-1
avaricia,-1
avaro,-1
con avaricia,-1
vengar,-1
afirmar,1
ser por término medio,-1
afirmación,1
contrario,-1
aversión,-1
terapia de aversión,1
aversivo,-1
ávido,1
con avidez,1
avirulento,-1
de tío,1
despierto,1
despertar,1
otorgar,1
premiado,1
galardonado,1
premios,1
lejos,-1
temor,-1
asombrado,1
horrible,-1
increíble,1
asombrosamente,1
genialidad,1
atemorizado,1
horrible,-1
muy,-1
horror,-1
asombrado,1
incómodo,1
embarazosamente,1
torpeza,-1
en forma de punzón,1
impresionante,1
toldo,-1
sin toldo,-1
torcido,1
impresionante,1
hacha,-1
mango de hacha,-1
axénico,-1
axialmente,1
axioma,-1
ayrshire,1
azonal,-1
azónico,-1
ázoe,-1
ácigos,-1
azimia,-1
linfocitos b,1
mesón b,-1
nuez de babasú,-1
balbucear,-1
Babel,-1
como una nena,-1
signo de babinski,1
babuino,1
babú,1
cara de bebe,1
infantil,-1
bacitracina,1
espalda,-1
quemador trasero,-1
volver a iniciar sesión,-1
quinto pino,1
apoyo,1
madera trasera,-1
región apartada,-1
dolor de espalda,-1
dolores de espalda,-1
dolor de espalda,-1
ritmo de fondo,-1
murmurar,-1
murmuración,-1
columna vertebral,1
antedatar,1
backfield,-1
conocimiento de fondo,1
fondo,-1
golpe de revés,-1
ambiguo,1
escotado por detrás,-1
contraluz,-1
reserva,-1
volverse atrás,-1
asiento trasero,-1
conductor asiento trasero,1
palmada en la espalda,-1
persona campechana,-1
sable,1
respaldo,-1
hacia atrás,1
atraso,-1
madera trasera,-1
región apartada,-1
corteza de tocino,1
tira de tocino,1
especies de bacterias,1
bacteriemia,-1
bacteriólisis,-1
bacteriolítico,-1
bacteriostasis,1
bacteriostático,-1
bacteria,1
malo,-1
mala sangre,-1
huevo podrido,-1
genio del mal,-1
chico malo,-1
mala persona,-1
Insignia,1
broma,-1
gravemente,-1
maldad,-1
deflector,-1
desconcertado,-1
desconcierto,-1
desconcertante,-1
bolsa,1
bagazosis,-1
bagatela,-1
equipaje,-1
fianza,1
sacar de apuro,1
rescatable,1
carnada,-1
eccema del panadero,-1
Levadura en polvo,-1
equilibrado,1
dieta equilibrada,1
balancín,-1
balanitis,-1
balarama,1
cara calva,1
calvo,-1
que se está quedando calvo,-1
calvamente,1
calvo,1
funestamente,1
obstáculo,-1
reacio,-1
lastre,1
balletico,1
balletomanía,1
globo,-1
aeronauta,-1
alboroto,-1
Bálsamo de Galaad,1
bálsamo,-1
bálsamo perfumado,-1
Pulgón lanudo del bálsamo,-1
prohibición,-1
banal,-1
vulgarizar,-1
piel de plátano,-1
banausico,1
banda,1
en bandas,-1
Efecto de arrastre,1
difundir,-1
perdición,-1
funesto,-1
desterrar,-1
destierro,-1
relación de depositante bancario,1
quiebra bancaria,-1
ladrón de bancos,-1
rentable,1
financiar,-1
arruinado,-1
bandera,1
peso gallo,-1
síndrome de banti,-1
banzai,-1
bárbaro,-1
bárbaro,-1
bárbaramente,-1
barbarie,-1
barbarizar,1
bárbaro,-1
bárbaramente,1
Salsa de barbacoa,-1
barbacoa,1
bardo,1
bardolatría,-1
desnudo,-1
a pelo,-1
a casco desnudo,-1
navegando a casco desnudo,1
descarado,-1
con las manos desnudas,1
con la cabeza descubierta,1
negociar,1
barítono,-1
protóxido de bario,-1
ladrar,-1
ladrador,-1
granero,1
barón,1
baronesa,1
título del baronet,1
baronía,1
pleitista,-1
baratería,1
prohibido,-1
en forma de barril,1
barricado,1
estéril,-1
esterilidad,-1
trueque,-1
base,-1
bastardo,-1
infundado,-1
intento,-1
golpeado,-1
tímido,-1
timidez,-1
paliza,-1
básico,1
basidio,1
hongos basidiomicetos,-1
basidiospora,1
basidiosporoso,-1
base,1
disfrutar,-1
cestero,1
basófilo,1
vasco,-1
bajo,1
bastardo,-1
bastardización,1
bastardos,-1
vencido,-1
murciélago,1
trivialidad,-1
ginebra de bañera,1
batracomiomaquia,-1
listón,1
rebozado frito,-1
abollado,-1
cañoneo,-1
batería,-1
entrenador de bateo,1
hacha de batalla,1
batalla de kerbala,-1
batalla de ingenios,-1
cicatrices de batalla,-1
almenado,1
chalado,-1
bauxítico,-1
abeja,1
obscenamente,1
gritar,-1
gritón,-1
bahía,-1
bayat,1
ser,1
que estes bien,1
ola,-1
trabajo de perlas,-1
ojos brillantes,-1
pico,-1
cubilete,-1
sin pico,-1
en forma de pico,-1
radiante,-1
radiante,1
frijol,-1
en forma de frijol,1
llevar,1
vencer,-1
abrazo de oso,1
mercado bajista,-1
garra de oso,-1
resistir,-1
iris sin barba,-1
empujar,1
osuno,-1
bestialidad,-1
bestial,1
derrotar,1
vencer,-1
vencido,-1
golpeado,-1
beatífico,-1
